Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
OLLI_011720C45,U,U,U,U,U,U,U,U,U,U,U,U,12:64.49:478607:19.3:0,12:64.79:624163:19.3:0,U:202.68:234995::,12:64.42:571172:19.3:0,12:63.19:925367:19.3:0,[12:62.31:820208:19.3:0
OLLI_011720C47.5,U,U,U,U,U,U,U,U,U,U,U,U,13:64.49:478607:16.6:0,13:64.79:624163:16.6:0,U:202.68:234995::,13:64.42:571172:16.6:0,13:63.19:925367:16.6:0,[13:62.31:820208:16.6:0
OLLI_011720C50,U,U,U,U,U,U,U,U,U,U,U,U,19:64.49:478607:17.0:0,19:64.79:624163:17.0:0,U:202.68:234995::,19:64.42:571172:17.0:0,19:63.19:925367:17.0:0,[19:62.31:820208:17.0:0
OLLI_011720C52.5,U,U,U,U,U,U,U,U,U,U,U,U,0:64.49:478607:0.0:0,0:64.79:624163:0.0:0,U:202.68:234995::,0:64.42:571172:0.0:0,0:63.19:925367:0.0:0,[0:62.31:820208:0.0:0
OLLI_011720C55,U,U,U,U,U,U,U,U,U,U,U,U,144:64.49:478607:10.77:0,144:64.79:624163:10.77:0,U:202.68:234995::,144:64.42:571172:10.77:0,144:63.19:925367:10.77:0,[144:62.31:820208:10.77:0
OLLI_011720C57.5,U,U,U,U,U,U,U,U,U,U,U,U,42:64.49:478607:6.04:0,42:64.79:624163:6.04:0,U:202.68:234995::,42:64.42:571172:6.04:0,42:63.19:925367:6.04:0,[42:62.31:820208:6.04:0
OLLI_011720C60,U,U,U,U,U,U,U,U,U,U,U,U,213:64.49:478607:9.6:0,213:64.79:624163:9.6:0,U:202.68:234995::,213:64.42:571172:9.6:0,213:63.19:925367:9.6:0,[213:62.31:820208:5.8:6
OLLI_011720C62.5,U,U,U,U,U,U,U,U,U,U,U,U,54:64.49:478607:5.6:21,69:64.79:624163:6.49:1,69:202.68:234995:5.8:10,79:64.42:571172:5.6:0,79:63.19:925367:5.08:2,[80:62.31:820208:4.6:10
OLLI_011720C65,U,U,U,U,U,U,U,U,U,U,U,U,259:64.49:478607:4.14:18,273:64.79:624163:4.8:1,U:202.68:234995::,296:64.42:571172:4.2:20,316:63.19:925367:4.16:1,[316:62.31:820208:3.7:86
OLLI_011720C67.5,U,U,U,U,U,U,U,U,U,U,U,U,88:64.49:478607:3.6:0,88:64.79:624163:3.3:16,U:202.68:234995::,86:64.42:571172:3.6:0,86:63.19:925367:3.6:0,[86:62.31:820208:3.6:0
OLLI_011720C70,U,U,U,U,U,U,U,U,U,U,U,U,274:64.49:478607:2.45:0,274:64.79:624163:2.6:40,U:202.68:234995::,302:64.42:571172:2.45:1,303:63.19:925367:2.2:21,[312:62.31:820208:2.0:3
OLLI_011720C72.5,U,U,U,U,U,U,U,U,U,U,U,U,109:64.49:478607:1.8:1,108:64.79:624163:2.15:42,U:202.68:234995::,113:64.42:571172:1.82:0,113:63.19:925367:1.58:1,[114:62.31:820208:1.49:13
OLLI_011720C75,U,U,U,U,U,U,U,U,U,U,U,U,80:64.49:478607:1.34:18,98:64.79:624163:1.34:0,U:202.68:234995::,98:64.42:571172:1.34:0,98:63.19:925367:1.34:0,[98:62.31:820208:1.34:0
OLLI_011720C77.5,U,U,U,U,U,U,U,U,U,U,U,U,60:64.49:478607:1.04:2,60:64.79:624163:1.04:0,U:202.68:234995::,57:64.42:571172:0.95:0,57:63.19:925367:0.95:0,[57:62.31:820208:0.95:0
OLLI_011720C80,U,U,U,U,U,U,U,U,U,U,U,U,219:64.49:478607:1.2:0,219:64.79:624163:1.2:0,219:202.68:234995:1.2:0,219:64.42:571172:1.2:0,219:63.19:925367:1.2:0,[219:62.31:820208:1.2:0
OLLI_011720C82.5,U,U,U,U,U,U,U,U,U,U,U,U,52:64.49:478607:0.55:0,52:64.79:624163:0.55:0,U:202.68:234995::,52:64.42:571172:0.55:0,52:63.19:925367:0.45:10,[62:62.31:820208:0.45:0
OLLI_011720C85,U,U,U,U,U,U,U,U,U,U,U,U,147:64.49:478607:0.7:0,147:64.79:624163:0.7:0,U:202.68:234995::,147:64.42:571172:0.7:0,147:63.19:925367:0.3:1,[147:62.31:820208:0.3:0
OLLI_011720C87.5,U,U,U,U,U,U,U,U,U,U,U,U,64:64.49:478607:0.24:0,64:64.79:624163:0.24:0,U:202.68:234995::,64:64.42:571172:0.24:0,64:63.19:925367:0.24:0,64:62.31:820208:0.24:0
OLLI_122019C72.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:63.19:925367:0.0:0,[0:62.31:820208:1.05:1
OLLI_011720C37.5,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,0:62.31:820208:0.0:0
