Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
QCOM_112219P82,4:81.66,4:81.44,4:80.44,4.0,5:85.09,6:85.46,8:84.63,9:89.98:30244396:0.25:8,10:91.84:11249754:0.13:3,11:90.97:9210124:0.13:0,11:90.47:9410476:0.13:0,11:90.48:8793134:0.12:67,78:90.81:25467179:0.11:5,U:90.48:10367010::,108:85.59:10577307:0.1:26,134:85.11:10178477:0.05:3,[137:84.89:6166205:0.01:1
QCOM_112219P82.5,3:81.66,5:81.44,5:80.44,5.0,5:85.09,16:85.46,16:84.63,16:89.98:30244396:0.34:2,17:91.84:11249754:0.18:3,14:90.97:9210124:0.18:0,14:90.47:9410476:0.17:1,14:90.48:8793134:0.21:1,15:90.81:25467179:0.09:12,U:90.48:10367010::,45:85.59:10577307:0.11:31,62:85.11:10178477:0.08:4,[62:84.89:6166205:0.08:0
QCOM_112219P83,45:81.66,45:81.44,45:80.44,45.0,64:85.09,66:85.46,68:84.63,88:89.98:30244396:0.4:31,110:91.84:11249754:0.33:0,110:90.97:9210124:0.15:30,94:90.47:9410476:0.23:9,103:90.48:8793134:0.23:0,103:90.81:25467179:0.09:60,150:90.48:10367010:0.04:62,794:85.59:10577307:0.18:1044,1607:85.11:10178477:0.12:121,[1578:84.89:6166205:0.03:181
QCOM_112219P83.5,1:81.66,1:81.44,1:80.44,2.0,2:85.09,6:85.46,7:84.63,16:89.98:30244396:0.33:13,18:91.84:11249754:0.36:10,23:90.97:9210124:0.22:1,23:90.47:9410476:0.22:0,23:90.48:8793134:0.28:1,24:90.81:25467179:0.28:0,24:90.48:10367010:0.09:1,254:85.59:10577307:0.24:461,328:85.11:10178477:0.2:40,[331:84.89:6166205:0.01:239
QCOM_112219P84,0:81.66,2:81.44,2:80.44,2.0,11:85.09,26:85.46,27:84.63,30:89.98:30244396:0.47:24,42:91.84:11249754:0.19:9,47:90.97:9210124:0.23:5,46:90.47:9410476:0.23:16,44:90.48:8793134:0.24:3,46:90.81:25467179:0.12:6,46:90.48:10367010:0.16:16,80:85.59:10577307:0.44:271,289:85.11:10178477:0.22:484,[571:84.89:6166205:0.02:208
QCOM_112219P84.5,0:81.66,0:81.44,0:80.44,0.0,0:85.09,0:85.46,4:84.63,18:89.98:30244396:0.47:5,29:91.84:11249754:0.23:32,49:90.97:9210124:0.26:2,50:90.47:9410476:0.28:4,52:90.48:8793134:0.28:0,52:90.81:25467179:0.15:50,102:90.48:10367010:0.07:62,320:85.59:10577307:0.61:446,421:85.11:10178477:0.36:595,[699:84.89:6166205:0.02:572
QCOM_112219P85,1:81.66,1:81.44,1:80.44,1.0,1:85.09,12:85.46,33:84.63,39:89.98:30244396:0.59:53,93:91.84:11249754:0.31:51,103:90.97:9210124:0.33:13,105:90.47:9410476:0.33:28,106:90.48:8793134:0.3:17,107:90.81:25467179:0.19:103,192:90.48:10367010:0.11:159,613:85.59:10577307:0.72:1076,1133:85.11:10178477:0.55:371,[1210:84.89:6166205:0.13:637
QCOM_112219P85.5,0:81.66,0:81.44,0:80.44,0.0,12:85.09,15:85.46,17:84.63,18:89.98:30244396:0.66:76,52:91.84:11249754:0.36:19,63:90.97:9210124:0.26:1,63:90.47:9410476:0.38:8,62:90.48:8793134:0.43:14,69:90.81:25467179:0.23:35,88:90.48:10367010:0.15:32,445:85.59:10577307:0.94:1598,841:85.11:10178477:0.93:465,[760:84.89:6166205:0.67:501
QCOM_112219P86,0:81.66,9:81.44,9:80.44,9.0,9:85.09,15:85.46,15:84.63,16:89.98:30244396:0.84:58,69:91.84:11249754:0.31:16,66:90.97:9210124:0.45:32,87:90.47:9410476:0.45:42,93:90.48:8793134:0.44:149,214:90.81:25467179:0.26:160,364:90.48:10367010:0.17:154,886:85.59:10577307:1.19:1339,1129:85.11:10178477:1.19:633,[1115:84.89:6166205:1.22:655
QCOM_112219P86.5,10:81.66,12:81.44,12:80.44,12.0,18:85.09,24:85.46,24:84.63,24:89.98:30244396:3.75:0,39:91.84:11249754:0.48:18,50:90.97:9210124:0.43:9,47:90.47:9410476:0.6:14,58:90.48:8793134:0.47:10,62:90.81:25467179:0.3:114,140:90.48:10367010:0.25:74,374:85.59:10577307:1.64:647,374:85.11:10178477:1.74:68,[332:84.89:6166205:1.72:453
QCOM_112919P77,10:81.66,11:81.44,11:80.44,11.0,11:85.09,10:85.46,10:84.63,18:89.98:30244396:0.14:15,19:91.84:11249754:0.14:0,19:90.97:9210124:0.14:0,19:90.47:9410476:0.14:0,19:90.48:8793134:0.14:0,19:90.81:25467179:0.14:0,U:90.48:10367010::,19:85.59:10577307:0.14:0,19:85.11:10178477:0.09:50,69:84.89:6166205:0.09:0
QCOM_112919P77.5,1:81.66,1:81.44,1:80.44,1.0,1:85.09,1:85.46,1:84.63,1:89.98:30244396:2.71:0,U:91.84:11249754::,1:90.97:9210124:2.71:0,1:90.47:9410476:0.11:1,1:90.48:8793134:0.11:0,1:90.81:25467179:0.11:0,U:90.48:10367010::,1:85.59:10577307:0.04:50,U:85.11:10178477:U:U,51:84.89:6166205:0.03:50
QCOM_112919P78,5:81.66,5:81.44,5:80.44,8.0,17:85.09,36:85.46,36:84.63,47:89.98:30244396:0.22:22,48:91.84:11249754:0.19:1,48:90.97:9210124:0.19:0,48:90.47:9410476:0.1:3,45:90.48:8793134:0.15:5,50:90.81:25467179:0.15:0,U:90.48:10367010::,76:85.59:10577307:0.12:2094,2066:85.11:10178477:0.09:161,2206:84.89:6166205:0.05:30
QCOM_112919P78.5,5:81.66,5:81.44,5:80.44,5.0,5:85.09,5:85.46,5:84.63,7:89.98:30244396:0.21:1,8:91.84:11249754:0.21:0,8:90.97:9210124:0.21:0,8:90.47:9410476:0.21:0,8:90.48:8793134:0.16:1,7:90.81:25467179:0.16:0,U:90.48:10367010::,26:85.59:10577307:0.11:556,466:85.11:10178477:0.11:4,466:84.89:6166205:0.11:0
QCOM_112919P79,15:81.66,15:81.44,15:80.44,15.0,15:85.09,15:85.46,20:84.63,19:89.98:30244396:1.34:0,19:91.84:11249754:1.34:0,19:90.97:9210124:1.34:0,19:90.47:9410476:1.34:0,19:90.48:8793134:1.34:0,19:90.81:25467179:1.34:0,19:90.48:10367010:1.34:0,20:85.59:10577307:0.15:19,27:85.11:10178477:0.13:10,29:84.89:6166205:0.06:21
QCOM_112919P79.5,0:81.66,0:81.44,0:80.44,0.0,10:85.09,10:85.46,10:84.63,12:89.98:30244396:0.37:1,12:91.84:11249754:0.37:0,12:90.97:9210124:0.37:0,12:90.47:9410476:0.37:0,12:90.48:8793134:0.37:0,12:90.81:25467179:0.37:0,12:90.48:10367010:0.19:1,12:85.59:10577307:0.19:1,13:85.11:10178477:0.15:31,28:84.89:6166205:0.08:30
QCOM_112919P80,38:81.66,41:81.44,41:80.44,41.0,42:85.09,52:85.46,58:84.63,67:89.98:30244396:0.26:19,64:91.84:11249754:0.16:0,64:90.97:9210124:0.15:1,64:90.47:9410476:0.17:2,65:90.48:8793134:0.19:2,65:90.81:25467179:0.05:3,U:90.48:10367010::,332:85.59:10577307:0.17:23,348:85.11:10178477:0.19:80,[400:84.89:6166205:0.1:156
