Symbol,20191024,20191025,20191028,20191030,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120
T_112219P40.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,30:39.42:25540311:1.11:163,113:39.38:18596197:1.31:49,155:39.37:13524850:1.22:67,203:39.17:16527917:1.22:0,203:39.16:16478711:1.22:0,203:38.95:27453666:1.53:10,196:60.37:663970:1.07:165,211:39.63:25969683:0.94:92,250:37.18:68940943:3.9:203
T_112219P41,1.0,6:36.91,6:38.49,6:38.2,35.0,35:38.89,35:39.17,35:39.25,35:39.42:25540311:2.74:0,35:39.38:18596197:2.74:0,35:39.37:13524850:1.79:1,36:39.17:16527917:1.85:1,35:39.16:16478711:1.85:0,30:38.95:27453666:2.27:20,30:60.37:663970:1.91:1,31:39.63:25969683:1.45:11,40:37.18:68940943:2.28:0
T_112219P41.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:2.02:1,1:39.38:18596197:2.26:1,1:39.37:13524850:2.26:0,1:39.17:16527917:2.26:0,1:39.16:16478711:2.26:0,1:38.95:27453666:2.26:0,1:60.37:663970:2.26:0,1:39.63:25969683:2.26:0,2:37.18:68940943:4.0:0
T_112219P42,1.0,1:36.91,1:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:4.45:0,0:39.38:18596197:4.45:0,0:39.37:13524850:4.45:0,0:39.17:16527917:2.63:1,1:39.16:16478711:2.63:0,0:38.95:27453666:2.63:0,0:60.37:663970:2.9:1,0:39.63:25969683:2.9:0,0:37.18:68940943:2.9:0
T_112219P42.5,0.0,0:36.91,0:38.49,0:38.2,0.0,0:38.89,0:39.17,0:39.25,0:39.42:25540311:0.0:0,0:39.38:18596197:0.0:0,0:39.37:13524850:0.0:0,0:39.17:16527917:0.0:0,0:39.16:16478711:0.0:0,0:38.95:27453666:0.0:0,0:60.37:663970:0.0:0,0:39.63:25969683:0.0:0,0:37.18:68940943:0.0:0
T_112919P33,59.0,62:36.91,62:38.49,62:38.2,62.0,62:38.89,62:39.17,62:39.25,62:39.42:25540311:0.03:0,62:39.38:18596197:0.03:0,62:39.37:13524850:0.01:5,62:39.17:16527917:0.01:0,62:39.16:16478711:0.01:0,62:38.95:27453666:0.01:0,62:60.37:663970:0.01:1,62:39.63:25969683:0.01:0,62:37.18:68940943:0.01:0
T_112919P33.5,62.0,97:36.91,97:38.49,97:38.2,97.0,97:38.89,96:39.17,96:39.25,96:39.42:25540311:0.01:15,101:39.38:18596197:0.01:0,101:39.37:13524850:0.01:0,101:39.17:16527917:0.01:0,101:39.16:16478711:0.01:4,105:38.95:27453666:0.01:0,105:60.37:663970:0.01:0,105:39.63:25969683:0.01:0,105:37.18:68940943:0.03:1
T_112919P34,23.0,29:36.91,76:38.49,39:38.2,38.0,38:38.89,38:39.17,38:39.25,38:39.42:25540311:0.02:0,38:39.38:18596197:0.02:0,38:39.37:13524850:0.02:0,38:39.17:16527917:0.02:2,39:39.16:16478711:0.02:0,39:38.95:27453666:0.04:2,40:60.37:663970:0.04:0,40:39.63:25969683:0.01:101,U:37.18:68940943:U:U
T_112919P34.5,67.0,83:36.91,85:38.49,82:38.2,82.0,81:38.89,81:39.17,81:39.25,81:39.42:25540311:0.05:0,81:39.38:18596197:0.05:0,81:39.37:13524850:0.05:0,81:39.17:16527917:0.02:2,81:39.16:16478711:0.02:0,81:38.95:27453666:0.02:23,62:60.37:663970:0.02:0,62:39.63:25969683:0.02:0,62:37.18:68940943:0.03:46
T_112919P35,248.0,291:36.91,323:38.49,311:38.2,300.0,297:38.89,297:39.17,437:39.25,437:39.42:25540311:0.03:14,424:39.38:18596197:0.03:0,424:39.37:13524850:0.03:0,424:39.17:16527917:0.03:0,424:39.16:16478711:0.03:0,424:38.95:27453666:0.03:0,424:60.37:663970:0.03:0,424:39.63:25969683:0.03:3,421:37.18:68940943:0.06:262
T_112919P35.5,596.0,603:36.91,609:38.49,612:38.2,621.0,623:38.89,622:39.17,622:39.25,622:39.42:25540311:0.03:7,615:39.38:18596197:0.03:0,615:39.37:13524850:0.03:0,615:39.17:16527917:0.03:5,618:39.16:16478711:0.02:1,619:38.95:27453666:0.02:0,619:60.37:663970:0.02:1,619:39.63:25969683:0.01:2,636:37.18:68940943:0.06:182
T_112919P36,361.0,383:36.91,409:38.49,515:38.2,517.0,517:38.89,512:39.17,512:39.25,510:39.42:25540311:0.06:0,510:39.38:18596197:0.05:7,509:39.37:13524850:0.04:141,411:39.17:16527917:0.03:2,409:39.16:16478711:0.03:0,409:38.95:27453666:0.03:1,408:60.37:663970:0.03:0,408:39.63:25969683:0.03:0,501:37.18:68940943:0.1:934
