Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
AMAT_112219C47,13:56.95,13:55.52,13:55.21,13:53.855,13.0,13:55.74,13:55.88,13:55.82,13:55.94:4486875:6.9:0,13:56.01:2751868:6.9:0,13:56.56:4679493:6.9:0,13:56.41:4338835:6.9:0,13:57.205:4900445:6.9:0,13:56.96:6359030:6.9:0,13:62.06:28249678:6.9:0,13:62.35:10413069:6.9:0,13:60.94:9869628:6.9:0,0:59.99:7263894:6.9:0,0:56.44:13931633:6.9:0,0:55.94:8613681:6.9:0
AMAT_112219C48,6:56.95,6:55.52,6:55.21,6:53.855,6.0,6:55.74,10:55.88,10:55.82,12:55.94:4486875:7.36:0,12:56.01:2751868:7.36:0,12:56.56:4679493:7.36:0,12:56.41:4338835:7.36:0,12:57.205:4900445:7.36:0,13:56.96:6359030:7.36:0,13:62.06:28249678:7.36:0,13:62.35:10413069:14.87:5,13:60.94:9869628:13.95:4,0:59.99:7263894:13.95:0,0:56.44:13931633:13.95:0,0:55.94:8613681:13.95:0
AMAT_112219C49,13:56.95,13:55.52,13:55.21,13:53.855,13.0,13:55.74,13:55.88,13:55.82,13:55.94:4486875:6.25:0,8:56.01:2751868:6.25:0,8:56.56:4679493:6.25:0,8:56.41:4338835:6.25:0,8:57.205:4900445:6.25:0,8:56.96:6359030:6.25:0,8:62.06:28249678:6.25:0,8:62.35:10413069:6.25:0,8:60.94:9869628:12.95:1,0:59.99:7263894:12.95:0,0:56.44:13931633:12.95:0,0:55.94:8613681:12.95:0
AMAT_112219C50,57:56.95,57:55.52,57:55.21,57:53.855,66.0,70:55.74,76:55.88,76:55.82,76:55.94:4486875:5.95:2,78:56.01:2751868:5.95:0,78:56.56:4679493:5.95:0,78:56.41:4338835:5.95:0,78:57.205:4900445:6.45:3,81:56.96:6359030:7.0:6,75:62.06:28249678:12.24:37,68:62.35:10413069:12.95:5,63:60.94:9869628:10.95:56,1:59.99:7263894:10.0:1,2:56.44:13931633:6.9:1,2:55.94:8613681:5.8:1
AMAT_112219C51,84:56.95,85:55.52,85:55.21,85:53.855,86.0,86:55.74,86:55.88,86:55.82,86:55.94:4486875:3.75:0,86:56.01:2751868:3.75:0,86:56.56:4679493:3.75:0,86:56.41:4338835:3.75:0,86:57.205:4900445:3.75:0,86:56.96:6359030:5.82:4,90:62.06:28249678:5.82:0,90:62.35:10413069:5.82:0,90:60.94:9869628:9.95:100,0:59.99:7263894:9.95:0,0:56.44:13931633:9.95:0,[0:55.94:8613681:9.95:0
AMAT_112219C52,109:56.95,108:55.52,106:55.21,113:53.855,119.0,119:55.74,119:55.88,119:55.82,119:55.94:4486875:3.8:0,119:56.01:2751868:3.8:0,119:56.56:4679493:3.8:0,119:56.41:4338835:3.8:0,119:57.205:4900445:3.8:0,119:56.96:6359030:3.8:0,119:62.06:28249678:10.58:12,119:62.35:10413069:10.58:0,118:60.94:9869628:8.95:100,9:59.99:7263894:8.11:9,9:56.44:13931633:8.11:0,[9:55.94:8613681:8.11:0
AMAT_112219C53,152:56.95,155:55.52,155:55.21,148:53.855,139.0,188:55.74,188:55.88,185:55.82,190:55.94:4486875:3.9:2,188:56.01:2751868:3.9:0,188:56.56:4679493:4.04:13,189:56.41:4338835:4.04:0,189:57.205:4900445:4.49:12,189:56.96:6359030:4.49:0,189:62.06:28249678:9.0:28,168:62.35:10413069:9.25:4,:60.94:9869628:U:U,0:59.99:7263894:7.95:0,0:56.44:13931633:4.5:7,[7:55.94:8613681:4.5:0
AMAT_112219C54,676:56.95,483:55.52,505:55.21,521:53.855,499.0,544:55.74,576:55.88,576:55.82,659:55.94:4486875:3.05:35,689:56.01:2751868:2.84:30,679:56.56:4679493:3.22:34,683:56.41:4338835:3.4:28,672:57.205:4900445:3.6:53,635:56.96:6359030:3.44:110,609:62.06:28249678:8.04:36,577:62.35:10413069:8.27:3,:60.94:9869628:U:U,3:59.99:7263894:6.0:13,8:56.44:13931633:6.0:0,[8:55.94:8613681:6.0:0
AMAT_112219C55,387:56.95,609:55.52,571:55.21,570:53.855,1467.0,1370:55.74,1440:55.88,1445:55.82,1981:55.94:4486875:2.08:135,1927:56.01:2751868:2.15:386,2223:56.56:4679493:2.5:96,2282:56.41:4338835:2.4:592,2768:57.205:4900445:2.9:293,2645:56.96:6359030:2.78:538,2456:62.06:28249678:6.8:1893,1151:62.35:10413069:7.25:234,1049:60.94:9869628:6.05:941,69:59.99:7263894:4.71:15,67:56.44:13931633:1.77:3,[68:55.94:8613681:0.75:88
AMAT_112219C56,460:56.95,514:55.52,513:55.21,532:53.85,517.0,721:55.74,734:55.88,742:55.82,764:55.94:4486875:1.61:19,771:56.01:2751868:1.65:84,792:56.56:4679493:1.88:54,786:56.41:4338835:1.75:40,775:57.205:4900445:2.21:237,856:56.96:6359030:2.03:134,819:62.06:28249678:5.97:520,686:62.35:10413069:6.72:57,650:60.94:9869628:4.9:505,2:59.99:7263894:4.15:16,18:56.44:13931633:0.71:168,[46:55.94:8613681:0.03:863
