Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IRBT_112219P54,6:49.32:924324:6.8:0,6:49.24:771657:6.8:0,6:47.68:1372582:6.8:0,6:44.91:2058638:6.8:0,6:44.93:1354224:6.8:0,6:45.13:929609:6.8:0,6:46.68:1218471:6.8:0,6:46.41:775660:6.8:0,6:45.22:466953:6.8:0,6:46.02:705222:6.8:0,6:46.51:683008:6.8:0
IRBT_112219P54.5,23:49.32:924324:3.2:0,23:49.24:771657:3.2:0,23:47.68:1372582:3.2:0,23:44.91:2058638:3.2:0,23:44.93:1354224:3.2:0,23:45.13:929609:3.2:0,U:46.68:1218471::,23:46.41:775660:3.2:0,23:45.22:466953:3.2:0,23:46.02:705222:3.2:0,23:46.51:683008:3.2:0
IRBT_112219P55,103:49.32:924324:7.4:0,103:49.24:771657:7.4:0,103:47.68:1372582:6.4:1,103:44.91:2058638:6.4:0,103:44.93:1354224:6.4:0,103:45.13:929609:10.8:5,U:46.68:1218471::,103:46.41:775660:9.35:1,103:45.22:466953:9.35:0,103:46.02:705222:9.35:0,101:46.51:683008:9.15:104
IRBT_112919P43,2:49.32:924324:0.6:0,2:49.24:771657:0.6:0,2:47.68:1372582:0.6:0,2:44.91:2058638:0.6:0,2:44.93:1354224:0.6:0,2:45.13:929609:0.52:1,3:46.68:1218471:0.3:1,3:46.41:775660:0.35:1,4:45.22:466953:0.35:0,4:46.02:705222:0.27:1,[5:46.51:683008:0.15:41
IRBT_112919P43.5,1:49.32:924324:0.5:0,1:49.24:771657:0.5:0,1:47.68:1372582:0.5:0,1:44.91:2058638:1.0:1,2:44.93:1354224:1.13:2,4:45.13:929609:1.13:0,U:46.68:1218471::,5:46.41:775660:0.3:12,16:45.22:466953:0.3:0,16:46.02:705222:0.3:2,[18:46.51:683008:0.15:12
IRBT_112919P44,5:49.32:924324:0.74:0,5:49.24:771657:0.45:4,9:47.68:1372582:0.45:0,9:44.91:2058638:0.85:156,160:44.93:1354224:1.4:9,158:45.13:929609:1.0:1,159:46.68:1218471:0.5:11,160:46.41:775660:0.5:13,160:45.22:466953:0.5:0,162:46.02:705222:0.52:1,[162:46.51:683008:0.2:20
IRBT_112919P45,66:49.32:924324:0.6:0,66:49.24:771657:0.6:0,66:47.68:1372582:0.6:0,66:44.91:2058638:1.26:25,85:44.93:1354224:1.5:5,85:45.13:929609:1.3:46,91:46.68:1218471:0.77:10,95:46.41:775660:0.7:4,99:45.22:466953:1.11:12,111:46.02:705222:0.85:1,[112:46.51:683008:0.46:4
IRBT_112919P46,14:49.32:924324:1.4:0,14:49.24:771657:1.4:0,14:47.68:1372582:1.4:0,14:44.91:2058638:2.3:11,16:44.93:1354224:2.3:0,16:45.13:929609:1.88:11,U:46.68:1218471::,15:46.41:775660:1.65:0,15:45.22:466953:1.7:9,21:46.02:705222:1.37:12,[29:46.51:683008:0.98:35
IRBT_112919P46.5,1:49.32:924324:0.95:0,1:49.24:771657:0.95:0,1:47.68:1372582:1.0:1,1:44.91:2058638:1.65:24,25:44.93:1354224:2.9:17,42:45.13:929609:2.13:20,22:46.68:1218471:1.5:25,26:46.41:775660:1.5:0,26:45.22:466953:1.59:6,32:46.02:705222:1.59:0,[32:46.51:683008:1.28:30
IRBT_112919P47,42:49.32:924324:1.1:2,42:49.24:771657:1.1:0,42:47.68:1372582:1.1:0,42:44.91:2058638:2.17:4,42:44.93:1354224:2.17:0,42:45.13:929609:2.17:0,U:46.68:1218471::,42:46.41:775660:2.17:0,42:45.22:466953:2.17:0,42:46.02:705222:1.95:5,[46:46.51:683008:1.45:13
IRBT_112919P48,17:49.32:924324:1.5:1,16:49.24:771657:1.25:4,20:47.68:1372582:1.25:0,20:44.91:2058638:2.61:5,22:44.93:1354224:3.05:13,27:45.13:929609:3.05:0,27:46.68:1218471:3.25:5,22:46.41:775660:3.25:0,22:45.22:466953:3.2:1,23:46.02:705222:2.8:3,[23:46.51:683008:2.4:3
IRBT_112919P48.5,25:49.32:924324:2.13:0,25:49.24:771657:1.75:10,35:47.68:1372582:1.75:10,45:44.91:2058638:1.75:0,45:44.93:1354224:1.75:0,45:45.13:929609:1.75:0,45:46.68:1218471:1.75:0,45:46.41:775660:1.75:0,45:45.22:466953:1.75:0,45:46.02:705222:1.75:0,[45:46.51:683008:1.75:0
IRBT_112919P49,21:49.32:924324:1.68:0,21:49.24:771657:1.68:0,21:47.68:1372582:1.68:0,21:44.91:2058638:3.52:3,18:44.93:1354224:3.52:0,18:45.13:929609:3.52:0,18:46.68:1218471:3.52:0,18:46.41:775660:3.52:0,18:45.22:466953:4.4:1,18:46.02:705222:4.3:0,[18:46.51:683008:4.3:0
IRBT_112919P49.5,26:49.32:924324:2.6:0,26:49.24:771657:2.6:0,26:47.68:1372582:2.6:0,26:44.91:2058638:2.6:0,26:44.93:1354224:2.6:0,26:45.13:929609:4.48:2,28:46.68:1218471:4.48:0,28:46.41:775660:3.67:1,28:45.22:466953:3.67:0,28:46.02:705222:3.67:0,[28:46.51:683008:3.67:0
IRBT_112919P50,46:49.32:924324:1.95:0,46:49.24:771657:2.45:27,47:47.68:1372582:2.45:0,47:44.91:2058638:2.45:0,47:44.93:1354224:5.31:2,46:45.13:929609:5.31:0,U:46.68:1218471::,46:46.41:775660:5.31:0,46:45.22:466953:5.31:0,46:46.02:705222:5.31:0,[46:46.51:683008:5.31:0
IRBT_112919P50.5,5:49.32:924324:2.15:0,5:49.24:771657:2.15:0,5:47.68:1372582:2.15:0,5:44.91:2058638:2.15:0,5:44.93:1354224:2.15:0,5:45.13:929609:2.15:0,U:46.68:1218471::,5:46.41:775660:2.15:0,5:45.22:466953:2.15:0,5:46.02:705222:2.15:0,[5:46.51:683008:2.15:0
IRBT_112919P51,10:49.32:924324:2.95:3,13:49.24:771657:2.95:0,13:47.68:1372582:2.95:0,13:44.91:2058638:5.1:2,14:44.93:1354224:5.1:0,14:45.13:929609:5.1:0,U:46.68:1218471::,14:46.41:775660:5.1:0,14:45.22:466953:5.1:0,14:46.02:705222:5.1:0,[14:46.51:683008:5.1:0
IRBT_112919P51.5,2:49.32:924324:4.4:0,2:49.24:771657:4.4:0,2:47.68:1372582:4.4:0,2:44.91:2058638:4.4:0,2:44.93:1354224:4.4:0,2:45.13:929609:4.4:0,2:46.68:1218471:4.4:0,2:46.41:775660:4.4:0,2:45.22:466953:4.4:0,2:46.02:705222:4.4:0,[2:46.51:683008:4.4:0
IRBT_112919P52,14:49.32:924324:2.8:0,14:49.24:771657:2.8:0,14:47.68:1372582:2.8:0,14:44.91:2058638:2.8:0,14:44.93:1354224:2.8:0,14:45.13:929609:2.8:0,U:46.68:1218471::,14:46.41:775660:2.8:0,14:45.22:466953:2.8:0,14:46.02:705222:2.8:0,14:46.51:683008:5.88:10
IRBT_112919P52.5,1:49.32:924324:4.6:0,1:49.24:771657:4.6:0,1:47.68:1372582:4.6:0,1:44.91:2058638:4.6:0,1:44.93:1354224:4.6:0,1:45.13:929609:4.6:0,1:46.68:1218471:4.6:0,1:46.41:775660:4.6:0,1:45.22:466953:4.6:0,1:46.02:705222:4.6:0,1:46.51:683008:4.6:0
IRBT_112919P53,5:49.32:924324:3.2:0,5:49.24:771657:3.2:0,5:47.68:1372582:3.2:0,5:44.91:2058638:3.2:0,5:44.93:1354224:3.2:0,5:45.13:929609:3.2:0,U:46.68:1218471::,5:46.41:775660:3.2:0,5:45.22:466953:3.2:0,5:46.02:705222:3.2:0,5:46.51:683008:3.2:0
IRBT_112919P53.5,0:49.32:924324:0.0:0,0:49.24:771657:0.0:0,0:47.68:1372582:0.0:0,0:44.91:2058638:0.0:0,0:44.93:1354224:0.0:0,0:45.13:929609:0.0:0,0:46.68:1218471:0.0:0,0:46.41:775660:0.0:0,0:45.22:466953:0.0:0,0:46.02:705222:0.0:0,0:46.51:683008:0.0:0
IRBT_112919P54,30:49.32:924324:6.0:0,30:49.24:771657:6.0:0,30:47.68:1372582:6.0:0,30:44.91:2058638:6.0:0,30:44.93:1354224:6.0:0,30:45.13:929609:6.0:0,U:46.68:1218471::,30:46.41:775660:8.3:1,30:45.22:466953:8.3:0,30:46.02:705222:8.3:0,30:46.51:683008:8.3:0
IRBT_120619P44.5,1:49.32:924324:0.85:1,2:49.24:771657:0.85:0,2:47.68:1372582:0.85:0,2:44.91:2058638:0.85:0,2:44.93:1354224:0.85:0,2:45.13:929609:0.85:0,2:46.68:1218471:0.85:0,2:46.41:775660:0.85:0,2:45.22:466953:0.85:0,2:46.02:705222:0.85:0,[2:46.51:683008:0.85:0
