Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
MXIM_011720P43,U,U,U,U,U,U,U,U,29:57.78:3040182:0.7:0,29:57.81:3462122:0.7:0,29:56.62:1954024:0.7:0,29:55.38:1492210:0.7:0,29:54.93:2486924:0.7:0,[29:55.29:1863218:0.7:0
MXIM_011720P45,U,U,U,U,U,U,U,U,153:57.78:3040182:0.25:0,153:57.81:3462122:0.25:0,153:56.62:1954024:0.25:0,153:55.38:1492210:0.25:0,153:54.93:2486924:0.25:0,[153:55.29:1863218:0.25:0
MXIM_011720P47,U,U,U,U,U,U,U,U,430:57.78:3040182:0.6:0,430:57.81:3462122:0.6:0,430:56.62:1954024:0.3:30,460:55.38:1492210:0.3:0,460:54.93:2486924:0.37:938,[1179:55.29:1863218:0.37:0
MXIM_011720P50,U,U,U,U,U,U,U,U,605:57.78:3040182:0.5:0,605:57.81:3462122:0.47:16,619:56.62:1954024:0.56:17,639:55.38:1492210:0.62:5,639:54.93:2486924:0.9:14,[638:55.29:1863218:0.71:30
MXIM_011720P55,U,U,U,U,U,U,U,U,800:57.78:3040182:1.55:18,818:57.81:3462122:1.35:90,904:56.62:1954024:1.6:19,923:55.38:1492210:2.0:0,923:54.93:2486924:2.65:10,[923:55.29:1863218:2.45:8
MXIM_011720P60,U,U,U,U,U,U,U,U,299:57.78:3040182:3.0:0,299:57.81:3462122:3.8:10,299:56.62:1954024:3.8:0,299:55.38:1492210:3.8:0,299:54.93:2486924:3.8:0,[299:55.29:1863218:3.8:0
MXIM_011720P65,U,U,U,U,U,U,U,U,143:57.78:3040182:5.76:0,143:57.81:3462122:5.76:0,143:56.62:1954024:5.76:0,143:55.38:1492210:5.76:0,143:54.93:2486924:5.76:0,[143:55.29:1863218:5.76:0
MXIM_011720P70,U,U,U,U,U,U,U,U,8:57.78:3040182:17.1:0,8:57.81:3462122:17.1:0,8:56.62:1954024:17.1:0,8:55.38:1492210:17.1:0,8:54.93:2486924:17.1:0,[8:55.29:1863218:17.1:0
MXIM_011720P75,U,U,U,U,U,U,U,U,2:57.78:3040182:18.2:0,2:57.81:3462122:18.2:0,2:56.62:1954024:18.2:0,2:55.38:1492210:18.2:0,2:54.93:2486924:18.2:0,[2:55.29:1863218:18.2:0
MXIM_011720P80,U,U,U,U,U,U,U,U,0:57.78:3040182:0.0:0,0:57.81:3462122:0.0:0,0:56.62:1954024:0.0:0,0:55.38:1492210:0.0:0,0:54.93:2486924:0.0:0,[0:55.29:1863218:0.0:0
MXIM_011720P85,U,U,U,U,U,U,U,U,0:57.78:3040182:0.0:0,0:57.81:3462122:0.0:0,0:56.62:1954024:0.0:0,0:55.38:1492210:0.0:0,0:54.93:2486924:0.0:0,[0:55.29:1863218:0.0:0
MXIM_011720P90,U,U,U,U,U,U,U,U,0:57.78:3040182:0.0:0,0:57.81:3462122:0.0:0,0:56.62:1954024:0.0:0,0:55.38:1492210:0.0:0,0:54.93:2486924:0.0:0,[0:55.29:1863218:0.0:0
MXIM_011720P95,U,U,U,U,U,U,U,U,0:57.78:3040182:0.0:0,0:57.81:3462122:0.0:0,0:56.62:1954024:0.0:0,0:55.38:1492210:0.0:0,0:54.93:2486924:0.0:0,[0:55.29:1863218:0.0:0
MXIM_011720P28,U,U,U,U,U,U,U,U,U,U,U,U,0:54.93:2486924:0.0:0,0:55.29:1863218:0.0:0
