Symbol,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
ABBV_112919C80.5,355,340:82.99,343:81.93,343:82.08,280:82.01:6560104:2.75:1,278:85.17:9420181:5.06:140,244:85.54:6219193:5.01:12,244:86.54:9648955:6.68:20,255:86.57:4948264:6.45:13,255:87.64:4676686:6.45:0,255:88.59:6687424:8.42:2,U:267.1:21677338::,256:89.02:7469818:8.42:0,256:87.17:5804948:7.82:7,249:86.39:4706929:7.82:0,[249:86.05:7728326:7.82:0
ABBV_112919C81.5,346,347:82.99,307:81.93,352:82.08,452:82.01:6560104:1.32:0,452:85.17:9420181:4.25:23,433:85.54:6219193:3.8:2,433:86.54:9648955:6.8:7,433:86.57:4948264:6.8:0,433:87.64:4676686:6.8:0,433:88.59:6687424:7.15:2,433:267.1:21677338:7.15:0,433:89.02:7469818:7.15:0,433:87.17:5804948:7.15:0,433:86.39:4706929:5.05:1,[433:86.05:7728326:4.8:3
ABBV_112919C82.5,425,462:82.99,484:81.93,536:82.08,530:82.01:6560104:1.25:99,552:85.17:9420181:3.45:25,544:85.54:6219193:3.45:0,544:86.54:9648955:5.11:5,539:86.57:4948264:4.75:21,519:87.64:4676686:4.75:0,519:88.59:6687424:6.17:6,U:267.1:21677338::,513:89.02:7469818:6.17:0,513:87.17:5804948:6.17:0,513:86.39:4706929:3.75:1,[513:86.05:7728326:3.65:3
ABBV_112919C83,276,349:82.99,370:81.93,377:82.08,377:82.01:6560104:1.07:33,379:85.17:9420181:2.99:56,382:85.54:6219193:2.93:8,378:86.54:9648955:4.65:8,371:86.57:4948264:4.0:14,385:87.64:4676686:3.85:9,385:88.59:6687424:5.79:31,U:267.1:21677338::,409:89.02:7469818:6.25:10,400:87.17:5804948:6.25:0,401:86.39:4706929:3.35:75,[323:86.05:7728326:2.75:6
ABBV_112919C83.5,15,20:82.99,46:81.93,81:82.08,92:82.01:6560104:0.82:42,124:85.17:9420181:2.68:40,121:85.54:6219193:2.54:14,124:86.54:9648955:3.65:2,123:86.57:4948264:3.65:0,123:87.64:4676686:4.15:4,120:88.59:6687424:4.15:0,120:267.1:21677338:4.15:0,120:89.02:7469818:4.15:0,120:87.17:5804948:3.59:5,122:86.39:4706929:3.1:9,[131:86.05:7728326:2.78:21
ABBV_112919C84,0,21:82.99,33:81.93,37:82.08,43:82.01:6560104:0.64:24,61:85.17:9420181:2.37:29,50:85.54:6219193:2.36:9,52:86.54:9648955:3.2:10,50:86.57:4948264:3.35:6,55:87.64:4676686:3.35:0,55:88.59:6687424:5.0:1,55:267.1:21677338:5.0:2,53:89.02:7469818:5.6:53,89:87.17:5804948:4.05:25,87:86.39:4706929:2.72:41,[79:86.05:7728326:2.35:70
ABBV_112919C85,62,73:82.99,130:81.93,156:82.08,159:82.01:6560104:0.41:46,165:85.17:9420181:1.74:108,202:85.54:6219193:1.79:102,239:86.54:9648955:2.41:104,211:86.57:4948264:2.52:13,212:87.64:4676686:2.52:0,212:88.59:6687424:3.97:13,209:267.1:21677338:4.55:8,206:89.02:7469818:4.6:65,209:87.17:5804948:2.68:26,209:86.39:4706929:1.8:66,[260:86.05:7728326:1.54:80
ABBV_112919C86,0,2:82.99,67:81.93,238:82.08,260:82.01:6560104:0.3:20,240:85.17:9420181:1.24:67,239:85.54:6219193:1.15:51,251:86.54:9648955:1.85:67,251:86.57:4948264:1.88:6,253:87.64:4676686:2.55:11,258:88.59:6687424:3.35:4,259:267.1:21677338:3.2:20,246:89.02:7469818:3.5:7,247:87.17:5804948:1.98:45,295:86.39:4706929:1.24:120,[374:86.05:7728326:0.96:212
ABBV_112919C86.5,0,3:82.99,30:81.93,30:82.08,30:82.01:6560104:0.31:0,30:85.17:9420181:1.02:27,36:85.54:6219193:0.92:15,47:86.54:9648955:1.52:15,54:86.57:4948264:1.54:99,55:87.64:4676686:2.11:39,71:88.59:6687424:3.0:28,U:267.1:21677338::,144:89.02:7469818:3.1:29,170:87.17:5804948:1.46:23,175:86.39:4706929:1.06:212,[229:86.05:7728326:0.7:286
ABBV_112919C87,0,0:82.99,22:81.93,22:82.08,22:82.01:6560104:0.3:0,22:85.17:9420181:0.79:3,24:85.54:6219193:0.75:18,39:86.54:9648955:1.32:57,74:86.57:4948264:1.24:35,80:87.64:4676686:1.74:51,97:88.59:6687424:2.4:29,96:267.1:21677338:2.51:24,97:89.02:7469818:2.94:31,98:87.17:5804948:1.37:82,191:86.39:4706929:0.78:641,[655:86.05:7728326:0.5:502
ABBV_112919C90,0,0:82.99,85:81.93,78:82.08,78:82.01:6560104:0.04:0,78:85.17:9420181:0.18:536,588:85.54:6219193:0.17:61,625:86.54:9648955:0.36:1006,809:86.57:4948264:0.31:542,979:87.64:4676686:0.57:710,944:88.59:6687424:0.71:1403,1173:267.1:21677338:0.7:1047,1029:89.02:7469818:0.81:577,1130:87.17:5804948:0.28:1293,1980:86.39:4706929:0.12:850,[1848:86.05:7728326:0.06:391
ABBV_120619C77,21,21:82.99,21:81.93,21:82.08,21:82.01:6560104:5.25:0,21:85.17:9420181:5.25:0,21:85.54:6219193:8.4:15,21:86.54:9648955:8.4:0,21:86.57:4948264:8.4:0,21:87.64:4676686:8.4:0,21:88.59:6687424:8.4:0,21:267.1:21677338:8.4:0,21:89.02:7469818:8.4:0,21:87.17:5804948:8.4:0,21:86.39:4706929:8.4:0,21:86.05:7728326:8.4:0
ABBV_120619C77.5,8,8:82.99,9:81.93,14:82.08,14:82.01:6560104:4.55:2,16:85.17:9420181:7.82:8,19:85.54:6219193:7.82:0,19:86.54:9648955:7.82:0,19:86.57:4948264:7.82:0,19:87.64:4676686:7.82:0,19:88.59:6687424:11.49:2,18:267.1:21677338:11.49:0,18:89.02:7469818:11.9:11,U:87.17:5804948:.:U,26:86.39:4706929:8.55:3,29:86.05:7728326:8.55:0
ABBV_120619C78,1,1:82.99,1:81.93,1:82.08,1:82.01:6560104:5.4:0,1:85.17:9420181:5.4:0,1:85.54:6219193:5.4:0,1:86.54:9648955:5.4:0,1:86.57:4948264:5.4:0,1:87.64:4676686:5.4:0,1:88.59:6687424:5.4:0,1:267.1:21677338:5.4:0,1:89.02:7469818:5.4:0,1:87.17:5804948:5.4:0,1:86.39:4706929:5.4:0,1:86.05:7728326:5.4:0
ABBV_120619C78.5,15,20:82.99,20:81.93,20:82.08,20:82.01:6560104:4.3:0,20:85.17:9420181:4.3:0,20:85.54:6219193:6.78:1,19:86.54:9648955:6.78:0,19:86.57:4948264:6.78:0,19:87.64:4676686:9.1:2,19:88.59:6687424:9.1:0,19:267.1:21677338:9.1:0,19:89.02:7469818:10.9:3,20:87.17:5804948:8.65:3,19:86.39:4706929:8.65:0,19:86.05:7728326:8.65:0
ABBV_120619C79,15,9:82.99,10:81.93,11:82.08,11:82.01:6560104:4.6:0,11:85.17:9420181:6.27:1,10:85.54:6219193:6.35:1,11:86.54:9648955:9.3:7,9:86.57:4948264:9.3:0,9:87.64:4676686:9.3:0,9:88.59:6687424:10.05:3,9:267.1:21677338:10.05:0,9:89.02:7469818:10.05:0,9:87.17:5804948:10.05:0,19:86.39:4706929:8.36:0,19:86.05:7728326:8.36:0
ABBV_120619C79.5,68,64:82.99,64:81.93,69:82.08,69:82.01:6560104:3.33:0,69:85.17:9420181:6.0:3,66:85.54:6219193:6.0:0,66:86.54:9648955:6.0:0,66:86.57:4948264:7.95:1,67:87.64:4676686:7.95:0,67:88.59:6687424:7.95:0,67:267.1:21677338:7.95:0,67:89.02:7469818:7.95:0,U:87.17:5804948:U:U,67:86.39:4706929:8.72:0,67:86.05:7728326:8.72:0
ABBV_120619C80,218,216:82.99,216:81.93,216:82.08,261:82.01:6560104:3.0:24,262:85.17:9420181:3.0:0,262:85.54:6219193:6.0:5,261:86.54:9648955:6.94:2,260:86.57:4948264:7.0:4,261:87.64:4676686:7.46:4,262:88.59:6687424:9.31:14,262:267.1:21677338:9.31:0,262:89.02:7469818:9.1:6,261:87.17:5804948:8.0:1,260:86.39:4706929:8.0:0,260:86.05:7728326:8.0:0
ABBV_120619C80.5,40,47:82.99,45:81.93,75:82.08,75:82.01:6560104:2.69:0,75:85.17:9420181:2.69:0,75:85.54:6219193:2.69:0,75:86.54:9648955:2.69:0,75:86.57:4948264:2.69:0,75:87.64:4676686:2.69:0,75:88.59:6687424:8.05:12,87:267.1:21677338:8.05:0,87:89.02:7469818:8.05:0,87:87.17:5804948:8.05:0,87:86.39:4706929:5.7:15,[102:86.05:7728326:5.7:0
ABBV_120619C81,172,171:82.99,171:81.93,171:82.08,178:82.01:6560104:2.45:9,182:85.17:9420181:4.7:13,177:85.54:6219193:4.7:1,177:86.54:9648955:4.7:0,177:86.57:4948264:4.7:0,177:87.64:4676686:4.7:0,177:88.59:6687424:7.95:2,175:267.1:21677338:7.95:0,175:89.02:7469818:7.95:0,175:87.17:5804948:7.95:0,175:86.39:4706929:5.22:1,[175:86.05:7728326:5.13:1
ABBV_120619C81.5,101,106:82.99,106:81.93,106:82.08,107:82.01:6560104:1.7:1,106:85.17:9420181:1.7:0,106:85.54:6219193:1.7:0,106:86.54:9648955:1.7:0,106:86.57:4948264:1.7:0,106:87.64:4676686:1.7:0,106:88.59:6687424:7.22:1,106:267.1:21677338:7.22:0,106:89.02:7469818:8.62:1,106:87.17:5804948:5.65:5,104:86.39:4706929:5.15:2,[106:86.05:7728326:5.18:2
ABBV_120619C82,111,145:82.99,148:81.93,246:82.08,243:82.01:6560104:1.63:1,243:85.17:9420181:4.04:318,459:85.54:6219193:3.88:5,458:86.54:9648955:6.0:9,451:86.57:4948264:5.17:1,450:87.64:4676686:5.95:7,444:88.59:6687424:6.87:312,439:267.1:21677338:6.87:0,439:89.02:7469818:6.87:0,439:87.17:5804948:6.87:0,439:86.39:4706929:6.87:0,[439:86.05:7728326:4.6:0
ABBV_120619C82.5,210,210:82.99,220:81.93,225:82.08,241:82.01:6560104:1.84:15,237:85.17:9420181:3.51:11,236:85.54:6219193:3.76:5,235:86.54:9648955:3.76:0,235:86.57:4948264:3.76:0,235:87.64:4676686:3.76:0,235:88.59:6687424:6.95:1,U:267.1:21677338::,235:89.02:7469818:7.02:3,234:87.17:5804948:7.02:0,234:86.39:4706929:7.02:0,[234:86.05:7728326:4.1:1
ABBV_120619C83,297,297:82.99,299:81.93,303:82.08,310:82.01:6560104:1.31:72,372:85.17:9420181:3.22:29,381:85.54:6219193:3.38:13,384:86.54:9648955:4.2:23,371:86.57:4948264:4.67:4,371:87.64:4676686:4.91:5,366:88.59:6687424:6.1:35,337:267.1:21677338:6.4:2,335:89.02:7469818:6.5:2,333:87.17:5804948:6.5:0,328:86.39:4706929:4.7:0,[328:86.05:7728326:3.4:5
ABBV_120619C83.5,8,57:82.99,57:81.93,57:82.08,57:82.01:6560104:0.98:4,59:85.17:9420181:2.59:5,64:85.54:6219193:2.59:0,64:86.54:9648955:5.22:4,61:86.57:4948264:5.22:0,61:87.64:4676686:5.22:0,61:88.59:6687424:5.85:8,59:267.1:21677338:5.85:0,59:89.02:7469818:5.85:0,59:87.17:5804948:5.85:0,59:86.39:4706929:5.85:0,[59:86.05:7728326:5.85:0
ABBV_120619C84,3,145:82.99,153:81.93,155:82.08,99:82.01:6560104:1.07:21,119:85.17:9420181:2.28:34,114:85.54:6219193:2.7:16,129:86.54:9648955:4.6:128,163:86.57:4948264:4.6:0,163:87.64:4676686:4.6:0,163:88.59:6687424:5.29:28,164:267.1:21677338:5.72:4,164:89.02:7469818:5.72:0,164:87.17:5804948:4.11:3,162:86.39:4706929:2.92:1,[161:86.05:7728326:2.71:26
ABBV_120619C85,12,44:82.99,125:81.93,123:82.08,157:82.01:6560104:0.56:24,159:85.17:9420181:2.0:63,179:85.54:6219193:2.0:20,187:86.54:9648955:2.99:233,315:86.57:4948264:2.77:198,312:87.64:4676686:3.5:6,311:88.59:6687424:4.4:28,316:267.1:21677338:4.3:16,316:89.02:7469818:4.75:7,315:87.17:5804948:3.55:7,315:86.39:4706929:2.27:7,[312:86.05:7728326:2.09:39
ABBV_120619C86,0,2:82.99,100:81.93,219:82.08,208:82.01:6560104:0.54:2,206:85.17:9420181:1.49:26,223:85.54:6219193:1.44:15,221:86.54:9648955:2.01:61,250:86.57:4948264:2.01:0,250:87.64:4676686:2.81:23,243:88.59:6687424:3.55:55,251:267.1:21677338:3.57:62,277:89.02:7469818:3.89:47,241:87.17:5804948:2.27:4,242:86.39:4706929:1.71:8,[252:86.05:7728326:1.57:8
ABBV_120619C86.5,1,1:82.99,16:81.93,16:82.08,16:82.01:6560104:0.6:0,16:85.17:9420181:1.3:11,26:85.54:6219193:1.21:8,26:86.54:9648955:1.89:10,26:86.57:4948264:2.12:11,30:87.64:4676686:2.54:22,35:88.59:6687424:3.1:2,U:267.1:21677338::,34:89.02:7469818:3.3:1,34:87.17:5804948:3.3:0,35:86.39:4706929:1.48:10,[40:86.05:7728326:1.39:144
ABBV_120619C87,2,3:82.99,38:81.93,46:82.08,46:82.01:6560104:0.27:0,46:85.17:9420181:1.06:151,175:85.54:6219193:0.95:10,179:86.54:9648955:2.19:64,151:86.57:4948264:1.64:17,166:87.64:4676686:2.16:48,200:88.59:6687424:2.79:89,U:267.1:21677338::,183:89.02:7469818:3.0:35,185:87.17:5804948:1.72:128,258:86.39:4706929:1.31:10,[225:86.05:7728326:1.11:139
ABBV_120619C90,10,13:82.99,39:81.93,39:82.08,39:82.01:6560104:0.13:0,39:85.17:9420181:0.3:20,37:85.54:6219193:0.24:28,64:86.54:9648955:0.55:85,72:86.57:4948264:0.56:33,95:87.64:4676686:0.87:14,92:88.59:6687424:1.06:307,U:267.1:21677338::,343:89.02:7469818:1.37:115,404:87.17:5804948:0.52:167,478:86.39:4706929:0.37:35,[475:86.05:7728326:0.27:80
ABBV_121319C77,0,1:82.99,1:81.93,1:82.08,1:82.01:6560104:4.46:0,1:85.17:9420181:8.5:1,0:85.54:6219193:8.5:0,0:86.54:9648955:8.5:0,0:86.57:4948264:8.5:0,0:87.64:4676686:9.57:1,1:88.59:6687424:9.57:0,U:267.1:21677338::,1:89.02:7469818:9.57:0,1:87.17:5804948:9.57:0,1:86.39:4706929:9.57:0,1:86.05:7728326:9.57:0
ABBV_121319C77.5,0,0:82.99,0:81.93,0:82.08,0:82.01:6560104:0.0:0,0:85.17:9420181:0.0:0,0:85.54:6219193:0.0:0,0:86.54:9648955:0.0:0,0:86.57:4948264:0.0:0,0:87.64:4676686:0.0:0,0:88.59:6687424:0.0:0,0:267.1:21677338:0.0:0,0:89.02:7469818:0.0:0,0:87.17:5804948:0.0:0,0:86.39:4706929:0.0:0,0:86.05:7728326:0.0:0
ABBV_121319C78,1,1:82.99,15:81.93,15:82.08,16:82.01:6560104:4.25:0,16:85.17:9420181:4.97:1,17:85.54:6219193:4.97:0,17:86.54:9648955:10.57:1,16:86.57:4948264:8.96:12,28:87.64:4676686:8.96:0,28:88.59:6687424:8.96:0,U:267.1:21677338::,:89.02:7469818:U:U,28:87.17:5804948:8.96:0,28:86.39:4706929:9.46:0,28:86.05:7728326:9.46:0
ABBV_121319C78.5,0,1:82.99,1:81.93,1:82.08,1:82.01:6560104:4.85:3,4:85.17:9420181:4.85:0,4:85.54:6219193:4.85:0,4:86.54:9648955:4.85:0,4:86.57:4948264:4.85:0,4:87.64:4676686:4.85:0,4:88.59:6687424:4.85:0,4:267.1:21677338:4.85:0,4:89.02:7469818:4.85:0,4:87.17:5804948:4.85:0,4:86.39:4706929:4.85:0,4:86.05:7728326:4.85:0
