Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
IBM_112219C126,0:135.97,0:133.82,0:135.25,0:133.73,0.0,0:137.67,0:137.89,0:138.78,0:137.69:4073697:0.0:0,0:137.61:2272349:0.0:0,0:135.47:2553120:0.0:0,0:135.59:3016837:0.0:0,0:134.48:2911077:0.0:0,0:134.0:4216812:0.0:0,0:134.4:3244907:0.0:0,0:43.06:1439900:0.0:0,0:134.52:2995004:0.0:0,0:133.12:1967068:0.0:0,0:133.84:3322158:0.0:0,[0:134.34:3297396:0.0:0
IBM_112219C127,0:135.97,0:133.82,0:135.25,0:133.73,0.0,0:137.67,0:137.89,0:138.78,0:137.69:4073697:0.0:0,0:137.61:2272349:0.0:0,0:135.47:2553120:0.0:0,0:135.59:3016837:0.0:0,0:134.48:2911077:0.0:0,0:134.0:4216812:0.0:0,0:134.4:3244907:0.0:0,U:43.06:1439900::,0:134.52:2995004:0.0:0,0:133.12:1967068:6.5:10,10:133.84:3322158:6.5:0,[10:134.34:3297396:6.5:0
IBM_112219C128,0:135.97,0:133.82,0:135.25,0:133.73,0.0,0:137.67,0:137.89,0:138.78,0:137.69:4073697:10.39:0,0:137.61:2272349:10.39:0,0:135.47:2553120:10.39:0,0:135.59:3016837:10.39:0,0:134.48:2911077:10.39:0,0:134.0:4216812:10.39:0,0:134.4:3244907:10.39:0,U:43.06:1439900::,0:134.52:2995004:10.39:0,0:133.12:1967068:10.39:0,0:133.84:3322158:10.39:0,[0:134.34:3297396:10.39:0
IBM_112219C129,1:135.97,1:133.82,1:135.25,1:133.73,1.0,1:137.67,1:137.89,1:138.78,0:137.69:4073697:9.42:0,0:137.61:2272349:9.42:0,0:135.47:2553120:9.42:0,0:135.59:3016837:9.42:0,0:134.48:2911077:9.42:0,0:134.0:4216812:9.42:0,0:134.4:3244907:9.42:0,U:43.06:1439900::,0:134.52:2995004:9.42:0,0:133.12:1967068:9.42:0,0:133.84:3322158:9.42:0,[0:134.34:3297396:9.42:0
IBM_112219C130,13:135.97,12:133.82,12:135.25,12:133.73,13.0,13:137.67,8:137.89,8:138.78,0:137.69:4073697:8.5:0,0:137.61:2272349:8.5:0,0:135.47:2553120:8.5:0,0:135.59:3016837:8.5:0,0:134.48:2911077:4.5:30,30:134.0:4216812:4.51:24,54:134.4:3244907:4.3:120,U:43.06:1439900::,76:134.52:2995004:5.05:10,66:133.12:1967068:3.3:42,66:133.84:3322158:3.4:62,[68:134.34:3297396:4.22:31
IBM_112219C131,63:135.97,67:133.82,67:135.25,67:133.73,67.0,67:137.67,67:137.89,67:138.78,0:137.69:4073697:7.35:0,0:137.61:2272349:7.35:0,0:135.47:2553120:7.35:0,0:135.59:3016837:7.35:0,0:134.48:2911077:7.35:0,0:134.0:4216812:3.46:12,12:134.4:3244907:3.46:0,12:43.06:1439900:3.46:0,12:134.52:2995004:4.19:12,12:133.12:1967068:2.26:2,13:133.84:3322158:3.1:2,[13:134.34:3297396:3.1:0
IBM_112219C132,10:135.97,9:133.82,9:135.25,9:133.73,16.0,16:137.67,16:137.89,16:138.78,1:137.69:4073697:6.3:10,9:137.61:2272349:5.8:1,10:135.47:2553120:3.7:24,33:135.59:3016837:4.47:1,33:134.48:2911077:2.99:8,33:134.0:4216812:2.64:6,36:134.4:3244907:3.05:11,37:43.06:1439900:2.54:4,37:134.52:2995004:2.74:7,36:133.12:1967068:1.42:5,40:133.84:3322158:2.14:4,[38:134.34:3297396:2.05:14
IBM_112219C133,233:135.97,231:133.82,229:135.25,229:133.73,230.0,231:137.67,230:137.89,222:138.78,4:137.69:4073697:5.65:5,5:137.61:2272349:4.89:1,5:135.47:2553120:3.1:20,24:135.59:3016837:3.69:4,26:134.48:2911077:2.3:4,29:134.0:4216812:1.93:21,25:134.4:3244907:1.8:4,U:43.06:1439900:.1:,56:134.52:2995004:1.86:39,69:133.12:1967068:0.99:125,119:133.84:3322158:1.16:68,[125:134.34:3297396:1.15:69
IBM_112219C134,45:135.97,46:133.82,46:135.25,41:133.73,52.0,61:137.67,77:137.89,62:138.78,27:137.69:4073697:5.0:1,27:137.61:2272349:5.0:0,27:135.47:2553120:2.38:16,40:135.59:3016837:2.72:2,40:134.48:2911077:1.63:224,238:134.0:4216812:1.25:299,441:134.4:3244907:1.2:38,U:43.06:1439900::,598:134.52:2995004:1.19:302,558:133.12:1967068:0.38:437,651:133.84:3322158:0.46:265,[653:134.34:3297396:0.23:458
IBM_112219C135,181:135.97,176:133.82,222:135.25,304:133.73,345.0,359:137.67,339:137.89,330:138.78,72:137.69:4073697:3.92:18,71:137.61:2272349:2.89:12,82:135.47:2553120:1.81:63,116:135.59:3016837:1.73:33,120:134.48:2911077:1.1:350,359:134.0:4216812:0.75:639,544:134.4:3244907:0.72:343,719:43.06:1439900:0.57:573,1025:134.52:2995004:0.59:799,1328:133.12:1967068:0.13:926,1295:133.84:3322158:0.08:706,[1413:134.34:3297396:0.03:635
