Symbol,20191024,20191025,20191028,20191029,20191030,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
MSFT_112919P144,67.0,67:140.74,67:144.19,212:142.83,244:143.41,510:144.26:17771424:2.25:68,498:145.96:16555593:1.44:508,816:146.11:14344868:1.3:248,959:147.07:17991244:0.81:239,909:147.31:16919179:0.72:286,955:148.06:19685328:0.53:188,1012:149.97:23453151:0.3:205,U:84.13:10211803::,1190:149.4:19991472:0.28:416,1241:149.48:18568401:0.2:271,1352:0:0:0.1:298
MSFT_112919P145,6.0,6:140.74,6:144.19,251:142.83,252:143.38,1095:144.26:17771424:2.83:90,1107:145.96:16555593:1.8:335,1137:146.11:14344868:1.66:454,1219:147.07:17991244:1.08:641,1472:147.31:16919179:0.95:263,1551:148.06:19685328:0.68:501,1691:149.97:23453151:0.42:655,1740:84.13:10211803:0.29:381,1813:149.4:19991472:0.31:680,2125:149.48:18568401:0.27:1093,1804:0:0:0.14:945
MSFT_112919P146,1.0,1:140.74,1:144.19,9:142.83,9:143.39,133:144.26:17771424:3.1:10,129:145.96:16555593:2.45:129,97:146.11:14344868:1.99:72,145:147.07:17991244:1.58:334,356:147.31:16919179:1.28:284,512:148.06:19685328:0.99:584,735:149.97:23453151:0.51:302,676:84.13:10211803:0.4:585,1434:149.4:19991472:0.42:1193,1760:149.48:18568401:0.37:541,U:0:0:U:U
MSFT_112919P147,0.0,0:140.74,0:144.19,2:142.83,2:143.385,108:144.26:17771424:4.03:0,108:145.96:16555593:3.0:69,109:146.11:14344868:2.54:140,233:147.07:17991244:1.93:332,401:147.31:16919179:1.84:547,410:148.06:19685328:1.34:1125,992:149.97:23453151:0.71:784,1207:84.13:10211803:0.54:495,1346:149.4:19991472:0.59:870,1555:149.48:18568401:0.46:1242,1725:0:0:0.29:2488
MSFT_122019P90,1000.0,999:140.74,999:144.19,996:142.83,996:143.37,996:144.26:17771424:0.02:0,996:145.96:16555593:0.02:0,996:146.11:14344868:0.01:13,983:147.07:17991244:0.01:0,983:147.31:16919179:0.01:0,983:148.06:19685328:0.01:0,983:149.97:23453151:0.01:0,U:84.13:10211803::,U:149.4:19991472:U:U,1002:149.48:18568401:0.01:0,1002:0:0:0.01:0
MSFT_122019P95,1242.0,1244:140.74,1234:144.19,1221:142.83,1221:143.35,1221:144.26:17771424:0.04:0,1221:145.96:16555593:0.04:0,1221:146.11:14344868:0.04:0,1221:147.07:17991244:0.04:0,1221:147.31:16919179:0.04:0,1221:148.06:19685328:0.04:0,1221:149.97:23453151:0.04:0,U:84.13:10211803::,U:149.4:19991472:U:U,1211:149.48:18568401:0.01:3,U:0:0:U:U
MSFT_122019P100,1108.0,1112:140.74,1095:144.19,1072:142.83,1072:143.35,1070:144.26:17771424:0.03:0,1070:145.96:16555593:0.02:5,1075:146.11:14344868:0.01:3,1076:147.07:17991244:0.02:5,1071:147.31:16919179:0.02:0,1071:148.06:19685328:0.02:6,1076:149.97:23453151:0.02:2,1075:84.13:10211803:0.02:0,1076:149.4:19991472:0.02:5,1076:149.48:18568401:0.02:0,1076:0:0:0.02:0
MSFT_122019P105,1153.0,1145:140.74,1183:144.19,1178:142.83,1159:143.35,1156:144.26:17771424:0.04:50,1205:145.96:16555593:0.03:4,1201:146.11:14344868:0.01:1,1200:147.07:17991244:0.01:1,1200:147.31:16919179:0.03:4,1202:148.06:19685328:0.03:0,1202:149.97:23453151:0.02:1,U:84.13:10211803::,1191:149.4:19991472:0.02:112,1212:149.48:18568401:0.03:6,1218:0:0:0.02:1
MSFT_122019P110,3983.0,3956:140.74,3960:144.19,3922:142.83,3918:143.38,3900:144.26:17771424:0.06:20,3916:145.96:16555593:0.04:91,3846:146.11:14344868:0.04:6,3844:147.07:17991244:0.03:4,3842:147.31:16919179:0.04:22,3850:148.06:19685328:0.04:15,3850:149.97:23453151:0.03:4,3851:84.13:10211803:0.02:32,3852:149.4:19991472:0.02:33,3881:149.48:18568401:0.02:5,3880:0:0:0.02:0
MSFT_122019P115,5450.0,5621:140.74,5615:144.19,5612:142.83,5657:143.35,5569:144.26:17771424:0.08:8,5567:145.96:16555593:0.05:27,5541:146.11:14344868:0.07:15,5531:147.07:17991244:0.05:49,5544:147.31:16919179:0.14:15,5538:148.06:19685328:0.04:309,5502:149.97:23453151:0.04:126,5512:84.13:10211803:0.03:50,U:149.4:19991472:U:U,5516:149.48:18568401:0.04:29,5539:0:0:0.03:141
