Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
RH_112219C195,20:186.5,59:187.11,64:184.94,59:181.7,62.0,62:173.29,62:172.68,62:173.1,50:175.26:761276:0.85:2,52:175.04:500320:0.65:4,56:174.71:377580:0.45:2,56:174.49:335307:0.3:17,64:172.98:581827:0.3:0,64:175.22:561811:0.2:1,65:188.47:2942377:1.8:337,215:187.55:1316671:1.0:179,274:189.76:1276665:1.1:255,395:195.08:1681857:2.31:392,[402:195.54:1083390:1.13:267
RH_112219C197.5,5:186.5,5:187.11,5:184.94,5:181.7,5.0,5:173.29,5:172.68,5:173.1,5:175.26:761276:3.9:0,5:175.04:500320:0.45:2,7:174.71:377580:0.45:0,7:174.49:335307:0.45:0,7:172.98:581827:0.45:0,7:175.22:561811:0.45:0,7:188.47:2942377:1.4:285,100:187.55:1316671:0.7:149,158:189.76:1276665:0.59:95,164:195.08:1681857:1.19:447,[304:195.54:1083390:0.2:327
RH_112219C200,22:186.5,36:187.11,36:184.94,36:181.7,36.0,36:173.29,38:172.68,38:173.1,38:175.26:761276:0.45:3,41:175.04:500320:0.3:1,42:174.71:377580:0.3:0,42:174.49:335307:0.3:0,42:172.98:581827:0.3:0,42:175.22:561811:0.3:0,42:188.47:2942377:1.0:2548,1143:187.55:1316671:0.4:1055,955:189.76:1276665:0.31:435,1056:195.08:1681857:0.55:1040,[1148:195.54:1083390:0.03:292
RH_112219C202.5,0:186.5,10:187.11,10:184.94,10:181.7,35.0,35:173.29,35:172.68,35:173.1,35:175.26:761276:0.35:1,36:175.04:500320:0.35:0,36:174.71:377580:0.35:0,36:174.49:335307:0.35:0,36:172.98:581827:0.35:0,36:175.22:561811:0.35:0,36:188.47:2942377:0.9:145,143:187.55:1316671:0.25:673,696:189.76:1276665:0.19:253,786:195.08:1681857:0.2:181,[840:195.54:1083390:0.13:107
RH_112219C205,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,0:175.26:761276:0.0:0,0:175.04:500320:0.0:0,0:174.71:377580:0.0:0,0:174.49:335307:0.0:0,0:172.98:581827:0.0:0,0:175.22:561811:0.0:0,0:188.47:2942377:0.47:198,130:187.55:1316671:0.25:68,189:189.76:1276665:0.12:54,193:195.08:1681857:0.3:322,[382:195.54:1083390:0.05:52
RH_112219C207.5,0:186.5,0:187.11,0:184.94,0:181.7,25.0,25:173.29,25:172.68,25:173.1,25:175.26:761276:0.5:0,25:175.04:500320:0.5:0,25:174.71:377580:0.5:0,25:174.49:335307:0.5:0,25:172.98:581827:0.5:0,25:175.22:561811:0.5:0,25:188.47:2942377:0.46:60,78:187.55:1316671:0.15:20,108:189.76:1276665:0.1:24,128:195.08:1681857:0.07:202,[172:195.54:1083390:0.07:0
RH_112219C210,352:186.5,352:187.11,352:184.94,352:181.7,352.0,352:173.29,352:172.68,352:173.1,352:175.26:761276:0.4:0,352:175.04:500320:0.4:0,352:174.71:377580:0.4:0,352:174.49:335307:0.4:0,352:172.98:581827:0.4:0,352:175.22:561811:0.4:0,352:188.47:2942377:0.3:112,464:187.55:1316671:0.1:61,506:189.76:1276665:0.1:11,506:195.08:1681857:0.1:100,[526:195.54:1083390:0.05:21
RH_112919C162.5,7:186.5,7:187.11,7:184.94,7:181.7,7.0,7:173.29,7:172.68,7:173.1,7:175.26:761276:15.4:2,9:175.04:500320:15.4:0,9:174.71:377580:15.4:0,9:174.49:335307:13.24:2,11:172.98:581827:13.24:0,11:175.22:561811:13.24:0,11:188.47:2942377:27.17:3,9:187.55:1316671:27.95:9,4:189.76:1276665:27.95:0,4:195.08:1681857:27.95:0,4:195.54:1083390:27.95:0
RH_112919C165,1:186.5,1:187.11,1:184.94,1:181.7,1.0,1:173.29,1:172.68,1:173.1,1:175.26:761276:25.7:0,1:175.04:500320:25.7:0,1:174.71:377580:25.7:0,1:174.49:335307:11.34:15,14:172.98:581827:11.34:0,14:175.22:561811:11.34:0,14:188.47:2942377:11.34:0,14:187.55:1316671:28.2:2,13:189.76:1276665:28.2:0,13:195.08:1681857:28.2:0,13:195.54:1083390:28.2:0
RH_112919C167.5,0:186.5,0:187.11,0:184.94,0:181.7,0.0,0:173.29,0:172.68,0:173.1,0:175.26:761276:0.0:0,0:175.04:500320:0.0:0,0:174.71:377580:0.0:0,0:174.49:335307:0.0:0,0:172.98:581827:0.0:0,0:175.22:561811:0.0:0,0:188.47:2942377:0.0:0,0:187.55:1316671:0.0:0,0:189.76:1276665:0.0:0,0:195.08:1681857:0.0:0,0:195.54:1083390:0.0:0
