Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
CHKP_122019P65,0:113.11,0:112.15,0:112.41,0.0,0:111.55,0:113.39,0:113.74,0:114.59:555612:0.0:0,0:115.42:692135:0.0:0,0:115.87:501205:0.0:0,0:115.7:777149:0.0:0,0:115.82:519697:0.0:0,0:116.28:447580:0.0:0,0:116.4:564255:0.0:0,0:116.87:552899:0.0:0,0:117.31:567049:0.0:0,0:116.6809:539185:0.0:0,0:116.27:634984:0.0:0,0:117.12:655725:0.0:0
CHKP_122019P70,0:113.11,0:112.15,0:112.41,0.0,0:111.55,0:113.39,0:113.74,0:114.59:555612:0.0:0,0:115.42:692135:0.0:0,0:115.87:501205:0.0:0,0:115.7:777149:0.0:0,0:115.82:519697:0.0:0,0:116.28:447580:0.0:0,0:116.4:564255:0.0:0,0:116.87:552899:0.0:0,0:117.31:567049:0.0:0,0:116.6809:539185:0.0:0,0:116.27:634984:0.0:0,[0:117.12:655725:0.0:0
CHKP_122019P75,0:113.11,0:112.15,0:112.41,0.0,0:111.55,0:113.39,0:113.74,0:114.59:555612:0.0:0,0:115.42:692135:0.0:0,0:115.87:501205:0.0:0,0:115.7:777149:0.0:0,0:115.82:519697:0.0:0,0:116.28:447580:0.0:0,0:116.4:564255:0.0:0,0:116.87:552899:0.0:0,0:117.31:567049:0.0:0,0:116.6809:539185:0.0:0,0:116.27:634984:0.0:0,[0:117.12:655725:0.0:0
CHKP_122019P80,0:113.11,0:112.15,0:112.41,0.0,0:111.55,0:113.39,0:113.74,0:114.59:555612:0.0:0,0:115.42:692135:0.0:0,0:115.87:501205:0.0:0,0:115.7:777149:0.0:0,0:115.82:519697:0.0:0,0:116.28:447580:0.0:0,0:116.4:564255:0.0:0,0:116.87:552899:0.0:0,0:117.31:567049:0.0:0,0:116.6809:539185:0.0:0,0:116.27:634984:0.0:0,[0:117.12:655725:0.0:0
CHKP_122019P85,0:113.11,0:112.15,0:112.41,0.0,0:111.55,0:113.39,0:113.74,0:114.59:555612:0.0:0,0:115.42:692135:0.0:0,0:115.87:501205:0.0:0,0:115.7:777149:0.0:0,0:115.82:519697:0.0:0,0:116.28:447580:0.0:0,0:116.4:564255:0.0:0,0:116.87:552899:0.0:0,0:117.31:567049:0.0:0,0:116.6809:539185:0.0:0,0:116.27:634984:0.0:0,[0:117.12:655725:0.0:0
CHKP_122019P90,2:113.11,2:112.15,2:112.41,2.0,2:111.55,2:113.39,2:113.74,2:114.59:555612:0.05:0,2:115.42:692135:0.05:0,2:115.87:501205:0.05:0,2:115.7:777149:0.05:0,2:115.82:519697:0.05:0,2:116.28:447580:0.05:0,2:116.4:564255:0.05:0,2:116.87:552899:0.05:0,2:117.31:567049:0.05:0,2:116.6809:539185:0.05:0,2:116.27:634984:0.05:0,[2:117.12:655725:0.05:0
CHKP_122019P95,116:113.11,116:112.15,116:112.41,116.0,116:111.55,116:113.39,116:113.74,116:114.59:555612:0.42:0,116:115.42:692135:0.42:0,116:115.87:501205:0.42:0,116:115.7:777149:0.42:0,116:115.82:519697:0.42:0,116:116.28:447580:0.42:0,116:116.4:564255:0.42:0,116:116.87:552899:0.42:0,116:117.31:567049:0.42:0,116:116.6809:539185:0.42:0,116:116.27:634984:0.42:0,[116:117.12:655725:0.42:0
CHKP_122019P100,6:113.11,6:112.15,20:112.41,20.0,20:111.55,65:113.39,67:113.74,67:114.59:555612:0.18:2,66:115.42:692135:0.18:0,66:115.87:501205:0.18:0,66:115.7:777149:0.18:0,66:115.82:519697:0.18:0,66:116.28:447580:0.18:0,66:116.4:564255:0.18:0,66:116.87:552899:0.18:0,66:117.31:567049:0.18:0,66:116.6809:539185:0.18:0,66:116.27:634984:0.18:0,[66:117.12:655725:0.18:0
CHKP_122019P105,2:113.11,3:112.15,16:112.41,16.0,17:111.55,66:113.39,116:113.74,119:114.59:555612:0.5:1,118:115.42:692135:0.5:0,118:115.87:501205:0.5:0,118:115.7:777149:0.5:0,118:115.82:519697:0.5:0,118:116.28:447580:0.35:1,118:116.4:564255:0.35:0,118:116.87:552899:0.1:4,117:117.31:567049:0.15:2,119:116.6809:539185:0.15:0,119:116.27:634984:0.18:41,[158:117.12:655725:0.15:1
CHKP_122019P110,268:113.11,268:112.15,289:112.41,289.0,290:111.55,290:113.39,351:113.74,372:114.59:555612:1.3:13,381:115.42:692135:1.06:3,382:115.87:501205:1.06:0,382:115.7:777149:0.85:3,383:115.82:519697:0.8:2,384:116.28:447580:0.74:2,383:116.4:564255:0.6:202,581:116.87:552899:0.55:6,575:117.31:567049:0.55:0,575:116.6809:539185:0.55:0,575:116.27:634984:0.62:2,[576:117.12:655725:0.42:101
