Symbol,20191101,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PAYC_011720C180,U,U,U,122:230.8:584627:37.4:0,122:232.75:516811:37.4:0,122:235.26:551512:58.33:5,115:259.96:1222432:76.9:1,116:261.46:1038881:76.9:0,116:263.31:618457:76.9:0
PAYC_011720C185,U,U,U,25:230.8:584627:32.07:0,25:232.75:516811:32.07:0,25:235.26:551512:32.07:0,25:259.96:1222432:32.07:0,25:261.46:1038881:32.07:0,[25:263.31:618457:32.07:0
PAYC_011720C190,U,U,U,40:230.8:584627:39.09:1,40:232.75:516811:39.09:0,40:235.26:551512:39.09:0,31:259.96:1222432:49.75:0,31:261.46:1038881:49.75:0,[31:263.31:618457:49.75:0
PAYC_011720C195,U,U,U,78:230.8:584627:29.94:0,78:232.75:516811:29.94:0,78:235.26:551512:29.94:0,78:259.96:1222432:67.98:19,59:261.46:1038881:67.98:0,[59:263.31:618457:67.98:0
PAYC_011720C200,U,U,U,145:230.8:584627:33.7:5,145:232.75:516811:33.54:1,145:235.26:551512:39.85:10,142:259.96:1222432:62.08:22,131:261.46:1038881:62.97:2,[131:263.31:618457:62.97:0
PAYC_011720C210,U,U,U,279:230.8:584627:24.73:9,283:232.75:516811:26.0:7,277:235.26:551512:31.0:2,281:259.96:1222432:52.68:42,287:261.46:1038881:52.5:3,[286:263.31:618457:53.23:7
PAYC_011720C220,U,U,U,211:230.8:584627:18.43:31,209:232.75:516811:18.72:7,204:235.26:551512:21.45:7,196:259.96:1222432:39.94:16,194:261.46:1038881:44.2:3,[191:263.31:618457:43.3:4
PAYC_011720C230,U,U,U,198:230.8:584627:12.32:35,200:232.75:516811:11.9:22,210:235.26:551512:14.69:26,204:259.96:1222432:35.2:38,198:261.46:1038881:35.2:0,[198:263.31:618457:36.3:3
PAYC_011720C240,U,U,U,304:230.8:584627:7.85:15,308:232.75:516811:8.0:7,303:235.26:551512:9.51:34,306:259.96:1222432:26.19:41,292:261.46:1038881:27.2:3,[291:263.31:618457:26.25:2
PAYC_011720C250,U,U,U,482:230.8:584627:4.3:7,481:232.75:516811:4.1:1,481:235.26:551512:6.54:8,476:259.96:1222432:19.7:88,479:261.46:1038881:20.3:16,[470:263.31:618457:20.85:6
PAYC_011720C260,U,U,U,273:230.8:584627:1.65:0,273:232.75:516811:2.3:494,620:235.26:551512:3.3:7,643:259.96:1222432:14.75:22,654:261.46:1038881:14.7:22,[667:263.31:618457:13.85:12
PAYC_011720C270,U,U,U,48:230.8:584627:1.02:7,55:232.75:516811:1.02:0,55:235.26:551512:1.65:14,110:259.96:1222432:9.83:174,230:261.46:1038881:9.5:16,[241:263.31:618457:9.15:9
PAYC_011720C280,U,U,U,18:230.8:584627:1.02:0,18:232.75:516811:1.02:0,18:235.26:551512:0.82:1,19:259.96:1222432:6.36:30,24:261.46:1038881:6.09:7,[29:263.31:618457:5.7:7
PAYC_011720C290,U,U,U,25:230.8:584627:1.05:0,25:232.75:516811:1.05:0,25:235.26:551512:1.05:0,25:259.96:1222432:3.7:16,31:261.46:1038881:3.67:8,[32:263.31:618457:3.4:10
PAYC_011720C300,U,U,U,74:230.8:584627:1.66:0,74:232.75:516811:1.66:0,74:235.26:551512:1.66:0,74:259.96:1222432:1.97:9,79:261.46:1038881:2.25:2,[79:263.31:618457:2.25:0
PAYC_011720C310,U,U,U,4:230.8:584627:2.05:0,4:232.75:516811:0.05:1,3:235.26:551512:0.05:0,3:259.96:1222432:1.15:252,254:261.46:1038881:1.15:0,[254:263.31:618457:1.15:0
PAYC_011720C320,U,U,U,4:230.8:584627:0.4:0,4:232.75:516811:0.4:0,4:235.26:551512:0.4:0,4:259.96:1222432:0.4:0,4:261.46:1038881:0.4:0,[4:263.31:618457:0.4:0
PAYC_011720C330,U,U,U,8:230.8:584627:0.45:0,8:232.75:516811:0.45:0,8:235.26:551512:0.45:0,8:259.96:1222432:0.45:0,8:261.46:1038881:0.45:0,[8:263.31:618457:0.45:0
PAYC_011720C340,U,U,U,U,U,U,1:259.96:1222432:0.88:0,1:261.46:1038881:0.88:0,[1:263.31:618457:0.88:0
PAYC_011720C350,U,U,U,U,U,U,0:259.96:1222432:0.0:0,0:261.46:1038881:0.0:0,[0:263.31:618457:0.0:0
