Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
AMED_122019P190,0:149.25:157649:0.0:0,0:150.71:201072:0.0:0,0:153.3:178583:0.0:0,0:150.2:187269:0.0:0,0:151.26:165892:0.0:0,0:152.85:192805:0.0:0,U:39.88:66156575::,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P105,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:158.72:188145:0.0:0
AMED_011720P110,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P115,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P120,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P125,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P130,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P135,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:1.46:3,3:157.57:258887:1.46:0,[3:158.72:188145:1.46:0
AMED_011720P140,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P145,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P150,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P155,U,U,U,U,U,U,U,1:154.15:242262:7.0:0,1:154.03:118822:7.0:0,1:157.57:258887:7.0:0,[1:158.72:188145:7.0:0
AMED_011720P160,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P165,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P170,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P175,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P180,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P185,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P190,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
AMED_011720P195,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,[0:158.72:188145:0.0:0
