Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120
MRK_112219C87,20:85.1,23:86.22,27:86.66,30.0,209:83.9,225:82.92,225:83.25,262:82.88:8826647:0.22:0,262:83.59:6322300:0.22:0,262:83.28:3459151:0.1:14,276:84.12:8104363:0.15:3,279:114.62:359207:0.2:48,291:84.55:7530698:0.09:2,289:84.9:9017700:0.2:44,295:84.13:10211803:0.03:26,287:84.65:9247540:0.04:41,324:85.17:4403882:0.05:27
MRK_112219C87.5,227:85.1,228:86.22,229:86.66,229.0,252:83.9,254:82.92,254:83.25,254:82.88:8826647:0.09:106,243:83.59:6322300:0.09:1,242:83.28:3459151:0.05:36,273:84.12:8104363:0.12:298,U:114.62:359207::,466:84.55:7530698:0.05:22,480:84.9:9017700:0.09:9,483:84.13:10211803:0.01:100,545:84.65:9247540:0.03:81,545:85.17:4403882:0.03:0
MRK_112219C88,164:85.1,260:86.22,256:86.66,349.0,356:83.9,388:82.92,388:83.25,392:82.88:8826647:0.12:0,392:83.59:6322300:0.05:11,382:83.28:3459151:0.05:1,381:84.12:8104363:0.05:67,344:114.62:359207:0.06:1,345:84.55:7530698:0.04:37,331:84.9:9017700:0.09:1,330:84.13:10211803:0.02:16,330:84.65:9247540:0.02:0,330:85.17:4403882:0.02:0
MRK_112219C88.5,202:85.1,203:86.22,206:86.66,211.0,208:83.9,626:82.92,624:83.25,646:82.88:8826647:0.07:0,646:83.59:6322300:0.05:10,656:83.28:3459151:0.05:0,656:84.12:8104363:0.05:1,655:114.62:359207:0.05:5,655:84.55:7530698:0.03:3,652:84.9:9017700:0.03:10,662:84.13:10211803:0.03:0,662:84.65:9247540:0.03:0,662:85.17:4403882:0.03:0
MRK_112219C90,86:85.1,94:86.22,92:86.66,93.0,97:83.9,378:82.92,378:83.25,378:82.88:8826647:0.64:0,378:83.59:6322300:0.64:0,378:83.28:3459151:0.64:0,378:84.12:8104363:0.64:0,378:114.62:359207:0.64:0,378:84.55:7530698:0.64:0,378:84.9:9017700:0.64:0,U:84.13:10211803::,378:84.65:9247540:0.01:1,378:85.17:4403882:0.01:0
MRK_112219C91,23:85.1,23:86.22,23:86.66,23.0,23:83.9,23:82.92,23:83.25,23:82.88:8826647:0.04:0,23:83.59:6322300:0.04:0,23:83.28:3459151:0.04:0,23:84.12:8104363:0.04:0,23:114.62:359207:0.04:0,23:84.55:7530698:0.04:0,23:84.9:9017700:0.04:0,U:84.13:10211803::,23:84.65:9247540:0.04:0,23:85.17:4403882:0.04:0
MRK_112219C95,25:85.1,25:86.22,25:86.66,25.0,25:83.9,25:82.92,25:83.25,25:82.88:8826647:0.02:0,25:83.59:6322300:0.02:0,25:83.28:3459151:0.02:0,25:84.12:8104363:0.02:0,25:114.62:359207:1.78:0:114.62:359207:0.02:0,25:84.55:7530698:0.02:0,25:84.9:9017700:0.02:0,25:84.13:10211803:0.02:0,25:84.65:9247540:0.02:0,25:85.17:4403882:0.02:0
MRK_112919C80.5,3:85.1,3:86.22,3:86.66,3.0,3:83.9,3:82.92,3:83.25,3:82.88:8826647:5.25:0,3:83.59:6322300:3.3:1,4:83.28:3459151:3.3:0,4:84.12:8104363:3.3:0,U:114.62:359207::,4:84.55:7530698:3.3:0,4:84.9:9017700:3.3:0,4:84.13:10211803:3.3:0,4:84.65:9247540:5.25:0,4:85.17:4403882:5.25:0
MRK_112919C81,2:85.1,3:86.22,3:86.66,3.0,3:83.9,3:82.92,3:83.25,3:82.88:8826647:3.05:0,3:83.59:6322300:2.93:1,2:83.28:3459151:2.93:0,2:84.12:8104363:2.93:0,2:114.62:359207:2.93:0,2:84.55:7530698:2.93:0,2:84.9:9017700:2.93:0,2:84.13:10211803:2.93:0,2:84.65:9247540:4.0:1,1:85.17:4403882:4.0:0
MRK_112919C81.5,18:85.1,16:86.22,10:86.66,10.0,10:83.9,10:82.92,10:83.25,14:82.88:8826647:3.05:0,33:83.59:6322300:3.05:0,33:83.28:3459151:3.05:0,33:84.12:8104363:3.05:4,33:114.62:359207:3.05:0,33:84.55:7530698:3.05:0,33:84.9:9017700:3.05:0,33:84.13:10211803:3.05:0,33:84.65:9247540:3.05:0,33:85.17:4403882:3.05:0
MRK_112919C82,198:85.1,200:86.22,200:86.66,200.0,200:83.9,200:82.92,205:83.25,205:82.88:8826647:2.22:0,205:83.59:6322300:2.22:0,205:83.28:3459151:2.22:0,205:84.12:8104363:2.22:0,205:114.62:359207:2.22:0,205:84.55:7530698:2.68:10,215:84.9:9017700:3.25:7,202:84.13:10211803:3.25:0,202:84.65:9247540:2.64:1,202:85.17:4403882:2.64:0
MRK_112919C82.5,260:85.1,261:86.22,250:86.66,250.0,246:83.9,276:82.92,276:83.25,276:82.88:8826647:1.87:2,274:83.59:6322300:1.87:0,274:83.28:3459151:1.87:0,274:84.12:8104363:1.87:0,274:114.62:359207:2.44:1,273:84.55:7530698:2.44:0,273:84.9:9017700:2.44:0,273:84.13:10211803:2.09:25,275:84.65:9247540:1.97:3,272:85.17:4403882:1.97:0
MRK_112919C83,61:85.1,61:86.22,67:86.66,66.0,69:83.9,72:82.92,79:83.25,94:82.88:8826647:1.25:65,142:83.59:6322300:1.51:59,148:83.28:3459151:1.28:60,188:84.12:8104363:2.17:81,157:114.62:359207:2.5:3,154:84.55:7530698:2.5:0,154:84.9:9017700:2.36:12,146:84.13:10211803:1.72:12,157:84.65:9247540:1.79:68,174:85.17:4403882:2.46:6
MRK_112919C83.5,41:85.1,57:86.22,61:86.66,60.0,61:83.9,61:82.92,61:83.25,70:82.88:8826647:1.04:7,72:83.59:6322300:1.15:95,147:83.28:3459151:1.04:42,179:84.12:8104363:1.36:13,168:114.62:359207:2.12:10,163:84.55:7530698:1.59:3,166:84.9:9017700:1.98:29,165:84.13:10211803:1.34:22,163:84.65:9247540:1.37:12,153:85.17:4403882:1.63:1
MRK_112919C84,79:85.1,100:86.22,105:86.66,102.0,99:83.9,102:82.92,233:83.25,172:82.88:8826647:0.84:415,518:83.59:6322300:0.9:427,532:83.28:3459151:0.79:68,554:84.12:8104363:1.33:82,576:114.62:359207:1.75:45,545:84.55:7530698:1.3:8,548:84.9:9017700:1.63:57,536:84.13:10211803:1.05:73,605:84.65:9247540:1.23:81,599:85.17:4403882:1.6:33
MRK_112919C84.5,10:85.1,28:86.22,25:86.66,25.0,25:83.9,26:82.92,26:83.25,44:82.88:8826647:0.69:57,69:83.59:6322300:0.85:24,84:83.28:3459151:0.63:175,258:84.12:8104363:0.98:317,308:114.62:359207:1.3:63,291:84.55:7530698:1.12:153,365:84.9:9017700:1.22:17,348:84.13:10211803:0.76:139,483:84.65:9247540:1.02:110,491:85.17:4403882:1.28:96
MRK_112919C85,138:85.1,171:86.22,171:86.66,171.0,172:83.9,230:82.92,256:83.25,360:82.88:8826647:0.51:152,328:83.59:6322300:0.66:23,350:83.28:3459151:0.53:17,367:84.12:8104363:0.72:221,501:114.62:359207:1.17:97,447:84.55:7530698:0.74:24,466:84.9:9017700:0.96:107,448:84.13:10211803:0.54:168,544:84.65:9247540:0.73:542,759:85.17:4403882:0.97:192
MRK_112919C85.5,22:85.1,41:86.22,45:86.66,45.0,50:83.9,111:82.92,163:83.25,181:82.88:8826647:0.36:227,371:83.59:6322300:0.52:58,378:83.28:3459151:0.36:77,444:84.12:8104363:0.57:107,427:114.62:359207:0.92:36,434:84.55:7530698:0.52:11,445:84.9:9017700:0.73:104,527:84.13:10211803:0.35:11,528:84.65:9247540:0.51:224,548:85.17:4403882:0.73:126
MRK_112919C86,296:85.1,230:86.22,230:86.66,231.0,246:83.9,269:82.92,268:83.25,282:82.88:8826647:0.45:1,282:83.59:6322300:0.45:0,282:83.28:3459151:0.45:0,282:84.12:8104363:0.5:25,302:114.62:359207:0.69:20,302:84.55:7530698:0.52:33,334:84.9:9017700:0.56:16,334:84.13:10211803:0.29:20,336:84.65:9247540:0.39:35,348:85.17:4403882:0.45:128
