Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
STX_121319C58,0:58.08,0:57.67,0:57.84,1:58.12:1709504:1.7:0,1:58.79:1540559:2.12:2,3:58.25:1438939:2.2:21,22:57.97:1694140:2.2:0,22:58.13:1515242:1.63:2,24:58.21:1281163:1.63:0,24:59.08:2369860:1.99:19,41:60.09:2713989:1.99:0,41:59.61:1398640:1.99:0,41:59.48:1869317:1.99:0,[41:59.28:1496258:1.99:0
STX_121319C58.5,13:58.08,13:57.67,13:57.84,13:58.12:1709504:1.81:0,13:58.79:1540559:1.56:9,22:58.25:1438939:1.82:23,45:57.97:1694140:1.65:19,51:58.13:1515242:1.44:7,58:58.21:1281163:1.47:50,89:59.08:2369860:1.47:0,89:60.09:2713989:1.47:0,89:59.61:1398640:1.47:0,89:59.48:1869317:1.47:0,[89:59.28:1496258:1.47:0
STX_121319C59,0:58.08,9:57.67,9:57.84,9:58.12:1709504:1.35:0,9:58.79:1540559:1.64:1,10:58.25:1438939:1.64:0,10:57.97:1694140:1.3:17,26:58.13:1515242:1.21:8,30:58.21:1281163:1.24:23,46:59.08:2369860:1.56:7,47:60.09:2713989:1.56:0,47:59.61:1398640:1.56:0,47:59.48:1869317:2.22:3,[44:59.28:1496258:2.22:0
STX_121319C59.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:1.35:6,6:58.79:1540559:1.4:5,9:58.25:1438939:1.26:19,15:57.97:1694140:1.09:5,15:58.13:1515242:1.09:0,15:58.21:1281163:1.07:21,36:59.08:2369860:1.28:216,251:60.09:2713989:1.62:2,253:59.61:1398640:1.44:203,55:59.48:1869317:1.44:0,[55:59.28:1496258:1.44:0
STX_121319C60,0:58.08,0:57.67,0:57.84,2:58.12:1709504:1.2:10,9:58.79:1540559:0.96:5,14:58.25:1438939:0.96:0,14:57.97:1694140:0.92:21,17:58.13:1515242:0.83:12,17:58.21:1281163:0.82:15,22:59.08:2369860:1.08:38,55:60.09:2713989:1.72:58,98:59.61:1398640:1.36:8,105:59.48:1869317:1.36:1,[105:59.28:1496258:1.1:2
STX_121319C60.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:1.02:1,1:58.79:1540559:0.98:1,2:58.25:1438939:0.98:0,2:57.97:1694140:0.75:2,4:58.13:1515242:0.75:0,4:58.21:1281163:0.72:21,23:59.08:2369860:0.91:12,23:60.09:2713989:1.37:16,42:59.61:1398640:1.17:7,46:59.48:1869317:1.23:15,[61:59.28:1496258:1.23:0
STX_121319C61,0:58.08,20:57.67,27:57.84,30:58.12:1709504:0.69:0,30:58.79:1540559:0.89:25,55:58.25:1438939:0.89:0,55:57.97:1694140:0.61:10,47:58.13:1515242:0.61:0,47:58.21:1281163:0.55:5,52:59.08:2369860:0.68:2,52:60.09:2713989:1.15:30,70:59.61:1398640:0.93:5,75:59.48:1869317:0.93:0,[75:59.28:1496258:0.93:0
STX_121319C61.5,20:58.08,11:57.67,11:57.84,11:58.12:1709504:0.67:4,15:58.79:1540559:0.61:18,26:58.25:1438939:0.61:0,26:57.97:1694140:0.61:0,26:58.13:1515242:0.61:0,26:58.21:1281163:0.44:19,45:59.08:2369860:0.51:40,45:60.09:2713989:1.02:15,50:59.61:1398640:0.93:0,50:59.48:1869317:0.93:0,[50:59.28:1496258:0.93:0
STX_121319C62,0:58.08,0:57.67,7:57.84,24:58.12:1709504:0.5:0,24:58.79:1540559:0.5:0,24:58.25:1438939:0.51:9,33:57.97:1694140:0.4:1,34:58.13:1515242:0.4:0,34:58.21:1281163:0.4:0,34:59.08:2369860:0.4:0,34:60.09:2713989:0.91:2,32:59.61:1398640:0.91:0,32:59.48:1869317:0.6:1,[33:59.28:1496258:0.6:0
STX_121319C62.5,1:58.08,1:57.67,1:57.84,1:58.12:1709504:0.48:0,1:58.79:1540559:0.49:10,10:58.25:1438939:0.49:0,10:57.97:1694140:0.3:6,16:58.13:1515242:0.3:0,16:58.21:1281163:0.3:0,16:59.08:2369860:0.3:0,16:60.09:2713989:0.71:5,17:59.61:1398640:0.53:0,17:59.48:1869317:0.45:10,[20:59.28:1496258:0.45:0
STX_121319C63,10:58.08,10:57.67,12:57.84,12:58.12:1709504:0.33:0,12:58.79:1540559:0.33:0,12:58.25:1438939:0.35:2,12:57.97:1694140:0.35:0,12:58.13:1515242:0.19:1,13:58.21:1281163:0.19:0,13:59.08:2369860:0.19:0,13:60.09:2713989:0.55:13,17:59.61:1398640:0.38:8,11:59.48:1869317:0.38:0,[11:59.28:1496258:0.38:0
STX_122019C35,0:58.08,0:57.67,0:57.84,0:58.12:1709504:18.01:0,0:58.79:1540559:18.01:0,0:58.25:1438939:18.01:0,0:57.97:1694140:18.01:0,0:58.13:1515242:18.01:0,0:58.21:1281163:18.01:0,0:59.08:2369860:18.01:0,0:60.09:2713989:18.01:0,0:59.61:1398640:18.01:0,0:59.48:1869317:18.01:0,0:59.28:1496258:18.01:0
STX_122019C37.5,0:58.08,0:57.67,0:57.84,0:58.12:1709504:18.96:0,0:58.79:1540559:18.96:0,0:58.25:1438939:18.96:0,0:57.97:1694140:18.96:0,0:58.13:1515242:18.96:0,0:58.21:1281163:18.96:0,0:59.08:2369860:18.96:0,0:60.09:2713989:18.96:0,0:59.61:1398640:18.96:0,0:59.48:1869317:18.96:0,0:59.28:1496258:18.96:0
STX_122019C40,82:58.08,82:57.67,82:57.84,82:58.12:1709504:8.34:0,82:58.79:1540559:8.34:0,82:58.25:1438939:18.7:7,82:57.97:1694140:18.7:0,82:58.13:1515242:18.7:0,82:58.21:1281163:18.7:0,82:59.08:2369860:18.7:0,82:60.09:2713989:18.7:0,82:59.61:1398640:18.7:0,82:59.48:1869317:18.7:0,82:59.28:1496258:18.7:0
STX_122019C42.5,154:58.08,154:57.67,154:57.84,154:58.12:1709504:15.2:0,154:58.79:1540559:15.2:0,154:58.25:1438939:15.2:0,154:57.97:1694140:15.2:0,154:58.13:1515242:15.2:0,154:58.21:1281163:15.2:0,154:59.08:2369860:15.2:0,154:60.09:2713989:15.2:0,154:59.61:1398640:15.2:0,154:59.48:1869317:15.2:0,154:59.28:1496258:15.2:0
STX_122019C45,351:58.08,351:57.67,351:57.84,351:58.12:1709504:13.6:3,348:58.79:1540559:13.6:0,348:58.25:1438939:13.6:0,348:57.97:1694140:13.6:0,348:58.13:1515242:13.6:0,348:58.21:1281163:13.6:0,348:59.08:2369860:14.36:3,348:60.09:2713989:14.36:0,348:59.61:1398640:14.36:0,348:59.48:1869317:14.36:0,348:59.28:1496258:14.36:0
STX_122019C47.5,418:58.08,418:57.67,418:57.84,418:58.12:1709504:10.5:0,418:58.79:1540559:10.5:0,418:58.25:1438939:10.5:0,418:57.97:1694140:10.5:0,418:58.13:1515242:10.75:24,398:58.21:1281163:10.75:0,398:59.08:2369860:11.8:1,398:60.09:2713989:11.8:0,398:59.61:1398640:11.8:0,398:59.48:1869317:11.8:0,398:59.28:1496258:11.8:0
STX_122019C50,822:58.08,817:57.67,820:57.84,820:58.12:1709504:8.43:12,826:58.79:1540559:9.12:25,803:58.25:1438939:8.95:2,801:57.97:1694140:8.3:2,801:58.13:1515242:8.3:17,807:58.21:1281163:8.55:13,806:59.08:2369860:9.51:14,800:60.09:2713989:10.45:15,789:59.61:1398640:9.78:13,788:59.48:1869317:9.78:5,783:59.28:1496258:9.78:0
STX_122019C52.5,522:58.08,522:57.67,522:57.84,521:58.12:1709504:6.55:28,520:58.79:1540559:6.1:24,496:58.25:1438939:6.1:0,496:57.97:1694140:6.35:21,483:58.13:1515242:5.95:11,472:58.21:1281163:6.1:2,470:59.08:2369860:6.86:142,589:60.09:2713989:8.05:23,571:59.61:1398640:8.05:0,571:59.48:1869317:7.3:26,553:59.28:1496258:6.92:10
STX_122019C55,968:58.08,964:57.67,974:57.84,974:58.12:1709504:3.45:54,974:58.79:1540559:4.63:32,957:58.25:1438939:4.63:0,957:57.97:1694140:4.63:0,957:58.13:1515242:3.8:13,959:58.21:1281163:4.0:7,963:59.08:2369860:4.65:21,958:60.09:2713989:5.7:31,950:59.61:1398640:5.25:14,947:59.48:1869317:5.0:2,[949:59.28:1496258:4.65:21
STX_122019C57.5,1530:58.08,1536:57.67,1546:57.84,1554:58.12:1709504:2.79:25,1565:58.79:1540559:2.83:45,1599:58.25:1438939:2.62:73,1628:57.97:1694140:2.25:17,1637:58.13:1515242:2.23:22,1647:58.21:1281163:2.2:44,1648:59.08:2369860:2.59:157,1700:60.09:2713989:3.6:22,1702:59.61:1398640:3.2:7,1696:59.48:1869317:3.2:0,[1696:59.28:1496258:2.61:28
STX_122019C60,1174:58.08,1149:57.67,1160:57.84,1179:58.12:1709504:1.29:45,1191:58.79:1540559:1.52:81,1188:58.25:1438939:1.35:40,1218:57.97:1694140:1.07:107,1231:58.13:1515242:1.03:612,1827:58.21:1281163:1.06:71,1879:59.08:2369860:1.31:353,1959:60.09:2713989:1.85:236,1951:59.61:1398640:1.65:196,1956:59.48:1869317:1.66:27,[1959:59.28:1496258:1.34:26
STX_122019C62.5,107:58.08,126:57.67,127:57.84,151:58.12:1709504:0.67:11,159:58.79:1540559:0.69:13,168:58.25:1438939:0.58:2,170:57.97:1694140:0.44:36,188:58.13:1515242:0.42:11,192:58.21:1281163:0.43:8,193:59.08:2369860:0.5:54,224:60.09:2713989:0.95:31,240:59.61:1398640:0.61:2,242:59.48:1869317:0.64:10,[243:59.28:1496258:0.48:6
STX_122019C65,179:58.08,179:57.67,179:57.84,177:58.12:1709504:0.28:26,201:58.79:1540559:0.26:6,200:58.25:1438939:0.26:0,200:57.97:1694140:0.26:0,200:58.13:1515242:0.15:15,213:58.21:1281163:0.15:0,213:59.08:2369860:0.16:1,213:60.09:2713989:0.29:22,234:59.61:1398640:0.22:3,232:59.48:1869317:0.27:25,211:59.28:1496258:0.14:2
STX_122019C70,59:58.08,59:57.67,59:57.84,59:58.12:1709504:0.05:0,59:58.79:1540559:0.05:0,59:58.25:1438939:0.05:0,59:57.97:1694140:0.05:0,59:58.13:1515242:0.05:0,59:58.21:1281163:0.05:0,59:59.08:2369860:0.05:0,59:60.09:2713989:0.05:0,59:59.61:1398640:0.05:0,59:59.48:1869317:0.05:0,59:59.28:1496258:0.05:0
STX_112219C53,U,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:5.07:1,1:58.21:1281163:5.07:0,1:59.08:2369860:5.07:0,1:60.09:2713989:5.07:0,0:59.61:1398640:6.81:0,0:59.48:1869317:6.81:0,0:59.28:1496258:6.81:0
STX_112919C53,U,5:57.67,5:57.84,5:58.12:1709504:3.35:0,5:58.79:1540559:3.35:0,5:58.25:1438939:3.35:0,5:57.97:1694140:3.35:0,5:58.13:1515242:3.35:0,5:58.21:1281163:3.35:0,5:59.08:2369860:3.35:0,5:60.09:2713989:3.35:0,6:59.61:1398640:6.83:0,6:59.48:1869317:6.83:0,6:59.28:1496258:6.83:0
STX_120619C53,U,3:57.67,3:57.84,3:58.12:1709504:5.15:0,3:58.79:1540559:5.15:0,3:58.25:1438939:5.15:0,3:57.97:1694140:5.15:0,3:58.13:1515242:5.15:0,3:58.21:1281163:5.15:0,3:59.08:2369860:5.15:0,3:60.09:2713989:5.15:0,3:59.61:1398640:5.15:0,3:59.48:1869317:5.15:0,3:59.28:1496258:5.15:0
STX_121319C53,U,0:57.67,0:57.84,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719C53.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719C54,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_122719C54.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:5.33:2,2:60.09:2713989:5.33:0,2:59.61:1398640:5.33:0,2:59.48:1869317:5.33:0,[2:59.28:1496258:5.33:0
STX_122719C55,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:4.7:4
STX_122719C55.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:4.34:20,20:60.09:2713989:4.34:0,20:59.61:1398640:4.34:0,20:59.48:1869317:4.34:0,[20:59.28:1496258:4.34:0
STX_122719C56,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719C56.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719C57,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:3.03:2,1:60.09:2713989:3.03:0,1:59.61:1398640:3.03:0,1:59.48:1869317:3.03:0,[1:59.28:1496258:3.03:0
STX_122719C57.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:2.91:3,3:59.48:1869317:2.91:0,[3:59.28:1496258:2.91:0
STX_122719C58,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_122719C58.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:2.03:1,1:57.97:1694140:1.88:15,15:58.13:1515242:1.88:0,15:58.21:1281163:1.71:5,20:59.08:2369860:1.71:0,20:60.09:2713989:1.71:0,20:59.61:1398640:1.71:0,20:59.48:1869317:1.71:0,[20:59.28:1496258:1.71:0
STX_122719C59,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.9:19,19:58.25:1438939:1.9:0,19:57.97:1694140:1.9:0,19:58.13:1515242:1.9:0,19:58.21:1281163:1.9:0,19:59.08:2369860:2.02:3,19:60.09:2713989:2.02:0,19:59.61:1398640:2.02:0,19:59.48:1869317:2.02:0,[19:59.28:1496258:1.82:1
STX_122719C59.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:1.19:5,5:58.21:1281163:1.26:16,3:59.08:2369860:1.58:26,28:60.09:2713989:2.26:1,28:59.61:1398640:2.06:0,28:59.48:1869317:2.06:0,[28:59.28:1496258:2.06:0
STX_122719C60,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.45:8,8:58.25:1438939:1.4:7,15:57.97:1694140:1.18:7,17:58.13:1515242:1.02:9,26:58.21:1281163:1.15:38,43:59.08:2369860:1.34:15,50:60.09:2713989:1.95:7,56:59.61:1398640:1.74:0,56:59.48:1869317:1.74:0,[56:59.28:1496258:1.74:0
STX_122719C60.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:1.08:6,6:58.25:1438939:1.08:0,6:57.97:1694140:1.0:1,7:58.13:1515242:1.0:0,7:58.21:1281163:0.94:12,19:59.08:2369860:0.94:0,19:60.09:2713989:1.66:5,31:59.61:1398640:1.5:17,45:59.48:1869317:1.42:6,[51:59.28:1496258:1.42:0
STX_122719C61,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.8:51,40:59.08:2369860:0.99:11,51:60.09:2713989:1.56:7,72:59.61:1398640:1.24:11,72:59.48:1869317:1.24:1,[73:59.28:1496258:1.24:0
STX_122719C61.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.67:1,1:58.21:1281163:0.67:0,1:59.08:2369860:0.78:1,0:60.09:2713989:1.34:1,1:59.61:1398640:1.34:0,1:59.48:1869317:1.06:5,[6:59.28:1496258:0.85:7
STX_122719C62,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.61:3,3:58.13:1515242:0.61:0,3:58.21:1281163:0.55:28,30:59.08:2369860:0.64:3,30:60.09:2713989:1.07:11,106:59.61:1398640:0.89:19,115:59.48:1869317:0.9:31,[145:59.28:1496258:0.9:0
STX_122719C62.5,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.66:5,5:57.97:1694140:0.66:0,5:58.13:1515242:0.46:1,6:58.21:1281163:0.46:0,6:59.08:2369860:0.52:2,6:60.09:2713989:0.99:16,20:59.61:1398640:0.78:0,20:59.48:1869317:0.75:58,[68:59.28:1496258:0.75:0
STX_122719C63,U,U,U,0:58.12:1709504:0.0:0,0:58.79:1540559:0.0:0,0:58.25:1438939:0.55:6,6:57.97:1694140:0.4:2,6:58.13:1515242:0.38:1,6:58.21:1281163:0.38:0,6:59.08:2369860:0.38:0,6:60.09:2713989:0.78:22,21:59.61:1398640:0.63:0,21:59.48:1869317:0.59:19,[40:59.28:1496258:0.59:0
STX_112219C59.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.41:27,27:58.13:1515242:0.35:70,95:58.21:1281163:0.32:118,204:59.08:2369860:0.51:311,475:60.09:2713989:1.09:159,544:59.61:1398640:0.54:203,360:59.48:1869317:0.42:55,[357:59.28:1496258:0.01:19
STX_112219C60.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.27:37,37:57.97:1694140:0.24:3,37:58.13:1515242:0.24:0,37:58.21:1281163:0.24:0,37:59.08:2369860:0.2:74,94:60.09:2713989:0.51:95,129:59.61:1398640:0.17:5,127:59.48:1869317:0.06:78,[191:59.28:1496258:0.02:11
STX_112219C62.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.09:2,10:59.61:1398640:0.01:0,10:59.48:1869317:0.01:0,[10:59.28:1496258:0.01:0
STX_112219C63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,[0:59.28:1496258:0.0:0
STX_120619C64,U,U,U,U,2:58.79:1540559:0.17:3,5:58.25:1438939:0.17:0,5:57.97:1694140:0.17:0,5:58.13:1515242:0.17:0,5:58.21:1281163:0.17:0,5:59.08:2369860:0.17:0,5:60.09:2713989:0.17:0,5:59.61:1398640:0.17:0,5:59.48:1869317:0.17:0,[5:59.28:1496258:0.17:0
STX_121319C63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,8:59.61:1398640:0.31:0,8:59.48:1869317:0.31:0,[8:59.28:1496258:0.31:0
STX_122719C63.5,U,U,U,U,0:58.79:1540559:0.0:0,0:58.25:1438939:0.0:0,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.5:1,7:59.48:1869317:0.48:0,[7:59.28:1496258:0.48:0
STX_122019C67.5,U,U,U,U,U,U,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.08:2,2:59.61:1398640:0.07:7,9:59.48:1869317:0.07:0,9:59.28:1496258:0.07:0
STX_122719C53,U,U,U,U,U,U,0:57.97:1694140:0.0:0,0:58.13:1515242:0.0:0,0:58.21:1281163:0.0:0,0:59.08:2369860:0.0:0,0:60.09:2713989:0.0:0,0:59.61:1398640:0.0:0,0:59.48:1869317:0.0:0,0:59.28:1496258:0.0:0
STX_011720C35,U,U,U,U,U,U,U,U,50:58.21:1281163:23.2:0,50:59.08:2369860:23.2:0,50:60.09:2713989:24.9:1,49:59.61:1398640:24.9:0,49:59.48:1869317:24.9:0,[49:59.28:1496258:24.9:0
STX_011720C37,U,U,U,U,U,U,U,U,34:58.21:1281163:17.09:0,34:59.08:2369860:17.09:0,34:60.09:2713989:17.09:0,34:59.61:1398640:17.09:0,34:59.48:1869317:17.09:0,[34:59.28:1496258:17.09:0
STX_011720C40,U,U,U,U,U,U,U,U,427:58.21:1281163:17.8:0,427:59.08:2369860:17.8:0,427:60.09:2713989:17.8:0,427:59.61:1398640:17.8:0,427:59.48:1869317:17.8:0,[427:59.28:1496258:17.8:0
STX_011720C42,U,U,U,U,U,U,U,U,227:58.21:1281163:16.64:0,227:59.08:2369860:16.64:0,227:60.09:2713989:16.64:0,227:59.61:1398640:16.64:0,227:59.48:1869317:16.64:0,[227:59.28:1496258:17.1:5
STX_011720C45,U,U,U,U,U,U,U,U,1763:58.21:1281163:13.9:0,1763:59.08:2369860:14.05:9,1763:60.09:2713989:15.41:1,1763:59.61:1398640:15.41:0,1763:59.48:1869317:15.41:0,[1763:59.28:1496258:15.41:0
STX_011720C47,U,U,U,U,U,U,U,U,2059:58.21:1281163:11.85:0,2059:59.08:2369860:12.0:4,2062:60.09:2713989:13.14:4,2062:59.61:1398640:13.32:0,2062:59.48:1869317:13.32:0,[2062:59.28:1496258:12.1:4
STX_011720C50,U,U,U,U,U,U,U,U,4198:58.21:1281163:8.61:4,4194:59.08:2369860:9.23:31,4171:60.09:2713989:9.76:23,4152:59.61:1398640:9.72:3,4151:59.48:1869317:9.6:2,[4149:59.28:1496258:9.6:0
STX_011720C52.5,U,U,U,U,U,U,U,U,1239:58.21:1281163:6.27:0,1239:59.08:2369860:7.0:6,1239:60.09:2713989:8.12:36,1223:59.61:1398640:8.12:0,1223:59.48:1869317:8.12:0,[1223:59.28:1496258:7.02:2
STX_011720C55,U,U,U,U,U,U,U,U,1509:58.21:1281163:4.4:17,1517:59.08:2369860:4.95:56,1549:60.09:2713989:5.75:90,1437:59.61:1398640:5.45:109,1488:59.48:1869317:5.4:48,[1536:59.28:1496258:4.95:31
STX_011720C57.5,U,U,U,U,U,U,U,U,1140:58.21:1281163:2.74:337,997:59.08:2369860:3.15:784,1497:60.09:2713989:3.86:127,1552:59.61:1398640:3.65:31,1550:59.48:1869317:3.5:17,[1537:59.28:1496258:3.27:25
STX_011720C60,U,U,U,U,U,U,U,U,2755:58.21:1281163:1.61:97,2796:59.08:2369860:1.82:145,2804:60.09:2713989:2.36:161,2775:59.61:1398640:2.21:68,2778:59.48:1869317:2.04:10,[2781:59.28:1496258:1.88:64
STX_011720C62.5,U,U,U,U,U,U,U,U,510:58.21:1281163:0.82:689,1198:59.08:2369860:0.95:127,1285:60.09:2713989:1.26:168,1384:59.61:1398640:1.09:24,1394:59.48:1869317:1.14:34,[1427:59.28:1496258:0.97:59
STX_011720C65,U,U,U,U,U,U,U,U,880:58.21:1281163:0.4:21,873:59.08:2369860:0.42:16,876:60.09:2713989:0.74:73,920:59.61:1398640:0.6:0,920:59.48:1869317:0.54:2,[921:59.28:1496258:0.53:3
STX_011720C67.5,U,U,U,U,U,U,U,U,2225:58.21:1281163:0.17:22,2247:59.08:2369860:0.2:4,2251:60.09:2713989:0.32:13,2260:59.61:1398640:0.32:0,2260:59.48:1869317:0.32:0,[2260:59.28:1496258:0.32:0
STX_011720C70,U,U,U,U,U,U,U,U,2149:58.21:1281163:0.13:0,2149:59.08:2369860:0.13:0,2149:60.09:2713989:0.16:116,2240:59.61:1398640:0.16:0,2240:59.48:1869317:0.16:0,[2240:59.28:1496258:0.16:0
STX_011720C75,U,U,U,U,U,U,U,U,965:58.21:1281163:0.1:0,965:59.08:2369860:0.1:0,965:60.09:2713989:0.05:1,966:59.61:1398640:0.05:0,966:59.48:1869317:0.05:0,[966:59.28:1496258:0.05:0
STX_011720C80,U,U,U,U,U,U,U,U,157:58.21:1281163:0.04:0,157:59.08:2369860:0.04:0,157:60.09:2713989:0.02:4,157:59.61:1398640:0.02:0,157:59.48:1869317:0.01:6,[163:59.28:1496258:0.01:0
STX_011720C85,U,U,U,U,U,U,U,U,3677:58.21:1281163:0.01:0,3677:59.08:2369860:0.01:0,3677:60.09:2713989:0.01:0,3677:59.61:1398640:0.01:0,3677:59.48:1869317:0.01:0,[3677:59.28:1496258:0.01:0
STX_011720C90,U,U,U,U,U,U,U,U,822:58.21:1281163:0.08:0,822:59.08:2369860:0.08:0,822:60.09:2713989:0.08:0,822:59.61:1398640:0.08:0,822:59.48:1869317:0.08:0,[822:59.28:1496258:0.08:0
STX_120619C65,U,U,U,U,U,U,U,U,U,2:59.08:2369860:0.09:0,2:60.09:2713989:0.09:0,2:59.61:1398640:0.09:0,2:59.48:1869317:0.09:0,[2:59.28:1496258:0.09:0
STX_121319C64,U,U,U,U,U,U,U,U,U,4:59.08:2369860:0.27:0,4:60.09:2713989:0.22:7,17:59.61:1398640:0.27:0,17:59.48:1869317:0.27:0,[17:59.28:1496258:0.27:0
