Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LITE_112219C70.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.4:2,2:68.9:1538132:0.4:0,2:68.91:968045:0.45:8,10:69.25:826590:0.4:5,15:68.17:670669:0.4:0,15:67.15:1165003:0.4:0,[15:68.19:858666:0.4:0
LITE_112219C71,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,0:68.91:968045:0.35:15,15:69.25:826590:0.25:8,22:68.17:670669:0.25:2,22:67.15:1165003:0.25:0,[22:68.19:858666:0.25:0
LITE_112219C71.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.3:2,2:67.99:1086775:0.3:0,2:68.9:1538132:0.25:2,4:68.91:968045:0.25:0,4:69.25:826590:0.25:0,4:68.17:670669:0.25:0,4:67.15:1165003:0.25:0,[4:68.19:858666:0.25:0
LITE_112919C62,2:66.53:1018954:4.3:0,2:66.65:1445424:5.11:3,5:67.7:1211498:5.11:0,5:67.81:1029256:5.11:0,5:67.99:1086775:6.6:1,4:68.9:1538132:6.8:2,U:68.91:968045::,4:69.25:826590:6.8:0,4:68.17:670669:6.8:0,4:67.15:1165003:6.8:0,4:68.19:858666:6.8:0
LITE_112919C62.5,0:66.53:1018954:0.0:0,0:66.65:1445424:0.0:0,0:67.7:1211498:0.0:0,0:67.81:1029256:0.0:0,0:67.99:1086775:0.0:0,0:68.9:1538132:0.0:0,U:68.91:968045:.:,0:69.25:826590:0.0:0,0:68.17:670669:0.0:0,0:67.15:1165003:0.0:0,0:68.19:858666:0.0:0
LITE_112919C63,10:66.53:1018954:2.1:0,10:66.65:1445424:2.1:0,10:67.7:1211498:2.1:0,10:67.81:1029256:2.1:0,10:67.99:1086775:2.1:0,10:68.9:1538132:2.1:0,U:68.91:968045::,10:69.25:826590:2.1:0,10:68.17:670669:2.1:0,10:67.15:1165003:2.1:0,10:68.19:858666:2.1:0
LITE_112919C63.5,78:66.53:1018954:3.5:0,78:66.65:1445424:3.5:0,78:67.7:1211498:3.5:0,78:67.81:1029256:3.5:0,78:67.99:1086775:3.5:0,78:68.9:1538132:3.5:0,78:68.91:968045:3.5:0,78:69.25:826590:3.5:0,78:68.17:670669:3.5:0,78:67.15:1165003:3.5:0,[78:68.19:858666:3.5:0
LITE_112919C64,228:66.53:1018954:3.2:0,228:66.65:1445424:3.2:0,228:67.7:1211498:3.2:0,228:67.81:1029256:3.2:0,228:67.99:1086775:3.2:0,228:68.9:1538132:5.0:3,231:68.91:968045:5.0:0,231:69.25:826590:5.0:0,231:68.17:670669:5.0:0,231:67.15:1165003:5.0:0,[231:68.19:858666:5.0:0
LITE_112919C64.5,2:66.53:1018954:3.05:0,2:66.65:1445424:3.05:0,2:67.7:1211498:3.74:2,1:67.81:1029256:3.74:0,1:67.99:1086775:3.74:0,1:68.9:1538132:3.74:0,1:68.91:968045:3.74:0,1:69.25:826590:3.74:0,1:68.17:670669:3.74:0,1:67.15:1165003:3.74:0,[1:68.19:858666:3.74:0
LITE_112919C65,16:66.53:1018954:3.4:0,16:66.65:1445424:3.4:0,16:67.7:1211498:3.4:0,16:67.81:1029256:3.4:0,16:67.99:1086775:3.4:0,16:68.9:1538132:3.4:0,16:68.91:968045:3.4:0,16:69.25:826590:3.4:0,16:68.17:670669:3.4:0,16:67.15:1165003:3.3:1,[16:68.19:858666:3.3:0
