Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
RMBS_122019P20,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_122019P21,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_122019P22,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P10,U,U,U,U,U,U,U,U,U,U,U,U,191:13.51:590139:0.28:0,191:13.82:660699:0.28:0,191:13.605:374715:0.28:0,191:13.25:552617:0.28:0,191:13.2:444929:0.28:0,[191:13.18:406655:0.28:0
RMBS_011720P11,U,U,U,U,U,U,U,U,U,U,U,U,10:13.51:590139:0.04:1,11:13.82:660699:0.04:0,11:13.605:374715:0.05:1,11:13.25:552617:0.05:0,11:13.2:444929:0.05:0,[11:13.18:406655:0.05:0
RMBS_011720P12,U,U,U,U,U,U,U,U,U,U,U,U,351:13.51:590139:0.15:10,351:13.82:660699:0.15:0,351:13.605:374715:0.13:1,352:13.25:552617:0.13:0,352:13.2:444929:0.13:0,[352:13.18:406655:0.13:0
RMBS_011720P13,U,U,U,U,U,U,U,U,U,U,U,U,142:13.51:590139:0.37:11,153:13.82:660699:0.37:0,153:13.605:374715:0.36:1,153:13.25:552617:0.36:0,153:13.2:444929:0.36:0,[153:13.18:406655:0.52:20
RMBS_011720P14,U,U,U,U,U,U,U,U,U,U,U,U,15:13.51:590139:0.46:0,15:13.82:660699:0.46:0,15:13.605:374715:0.84:1,16:13.25:552617:0.84:0,16:13.2:444929:0.84:0,[16:13.18:406655:0.84:0
RMBS_011720P15,U,U,U,U,U,U,U,U,U,U,U,U,131:13.51:590139:1.18:0,131:13.82:660699:1.18:0,131:13.605:374715:1.18:0,131:13.25:552617:1.18:0,131:13.2:444929:1.18:0,[131:13.18:406655:1.18:0
RMBS_011720P16,U,U,U,U,U,U,U,U,U,U,U,U,260:13.51:590139:3.25:0,260:13.82:660699:3.25:0,260:13.605:374715:3.25:0,260:13.25:552617:3.25:0,234:13.2:444929:3.25:0,[234:13.18:406655:3.25:0
RMBS_011720P17,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P18,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P19,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P20,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P21,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P22,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P23,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P3,U,U,U,U,U,U,U,U,U,U,U,U,2:13.51:590139:0.0:0,2:13.82:660699:0.0:0,2:13.605:374715:0.0:0,2:13.25:552617:0.0:0,2:13.2:444929:0.0:0,[2:13.18:406655:0.0:0
RMBS_011720P5,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P6,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P7,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,[0:13.18:406655:0.0:0
RMBS_011720P8,U,U,U,U,U,U,U,U,U,U,U,U,465:13.51:590139:0.07:0,465:13.82:660699:0.07:0,465:13.605:374715:0.07:0,465:13.25:552617:0.07:0,465:13.2:444929:0.07:0,[465:13.18:406655:0.07:0
RMBS_011720P9,U,U,U,U,U,U,U,U,U,U,U,U,110:13.51:590139:0.14:0,110:13.82:660699:0.14:0,110:13.605:374715:0.14:0,110:13.25:552617:0.14:0,110:13.2:444929:0.14:0,[110:13.18:406655:0.14:0
