Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
ALRM_122019P72.5,0:45.37:419907:0.0:0,0:45.72:226632:0.0:0,0:45.84:160404:0.0:0,0:44.84:246018:0.0:0,0:44.59:223240:0.0:0,0:44.15:354849:0.0:0,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_122019P75,0:45.37:419907:0.0:0,0:45.72:226632:0.0:0,0:45.84:160404:0.0:0,0:44.84:246018:0.0:0,0:44.59:223240:0.0:0,0:44.15:354849:0.0:0,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_122019P77.5,0:45.37:419907:0.0:0,0:45.72:226632:0.0:0,0:45.84:160404:0.0:0,0:44.84:246018:0.0:0,0:44.59:223240:0.0:0,0:44.15:354849:0.0:0,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P32.5,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P35,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P37.5,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.59:2,2:42.8:410273:0.59:0,2:41.88:539118:0.59:0,[2:42.14:263382:0.59:0
ALRM_011720P40,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P42.5,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:2.3:1,1:42.8:410273:2.3:0,1:41.88:539118:2.3:0,[1:42.14:263382:2.3:0
ALRM_011720P45,U,U,U,U,U,U,0:79.41:404617:2.75:1,1:42.22:724017:2.75:0,1:42.8:410273:2.75:0,1:41.88:539118:2.75:0,[1:42.14:263382:2.75:0
ALRM_011720P47.5,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P50,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
ALRM_011720P52.5,U,U,U,U,U,U,0:79.41:404617:8.86:1,1:42.22:724017:8.86:0,1:42.8:410273:8.86:0,1:41.88:539118:8.86:0,[1:42.14:263382:8.86:0
ALRM_011720P55,U,U,U,U,U,U,0:79.41:404617:0.0:0,0:42.22:724017:0.0:0,0:42.8:410273:0.0:0,0:41.88:539118:0.0:0,[0:42.14:263382:0.0:0
