Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
EFX_112219P140,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,3:133.25,3:135.18,3:133.89:626590:3.73:0,3:133.96:491607:3.73:0,3:134.94:666846:3.73:0,3:135.11:552508:3.73:0,3:135.96:879308:4.7:3,3:137.66:959263:4.7:0,3:138.4:860858:4.7:0,3:66.66:1757070:4.7:0,3:285.74:491367:4.7:0,3:139.55:270311:0.75:1,4:137.99:528474:0.75:0,[4:138.12:404076:0.75:0
EFX_112219P141,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112219P142,0:136.69,0:135.84,0:135.01,0:136.71,0.0,2:134.8,2:133.25,1:135.18,1:133.89:626590:9.61:0,1:133.96:491607:9.61:0,1:134.94:666846:9.61:0,1:135.11:552508:9.61:0,1:135.96:879308:9.61:0,1:137.66:959263:9.61:0,1:138.4:860858:9.61:0,1:66.66:1757070:9.61:0,1:285.74:491367:1.4:2,3:139.55:270311:1.55:1,2:137.99:528474:1.55:0,[0:138.12:404076:1.55:0
EFX_112219P143,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112219P144,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,0:285.74:491367:0.0:0,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112219P145,0:136.69,0:135.84,0:135.01,0:136.71,0.0,2:134.8,2:133.25,2:135.18,2:133.89:626590:7.73:0,2:133.96:491607:7.73:0,2:134.94:666846:7.73:0,2:135.11:552508:7.73:0,2:135.96:879308:7.73:0,2:137.66:959263:7.73:0,2:138.4:860858:7.73:0,2:66.66:1757070:7.73:0,2:285.74:491367:7.73:0,2:139.55:270311:7.73:0,2:137.99:528474:6.68:2,[0:138.12:404076:6.68:0
EFX_112219P146,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,:285.74:491367:U:U,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
EFX_112919P127,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,1:133.25,1:135.18,1:133.89:626590:0.7:0,1:133.96:491607:0.7:0,1:134.94:666846:0.7:0,1:135.11:552508:0.7:0,1:135.96:879308:0.7:0,1:137.66:959263:0.7:0,1:138.4:860858:0.7:0,1:66.66:1757070:0.7:0,U:285.74:491367:U:U:285.74:491367:U:U,1:139.55:270311:0.7:0,1:137.99:528474:0.7:0,1:138.12:404076:0.7:0
EFX_112919P128,3:136.69,3:135.84,3:135.01,3:136.71,3.0,3:134.8,3:133.25,3:135.18,3:133.89:626590:1.5:0,3:133.96:491607:1.5:0,3:134.94:666846:1.5:0,3:135.11:552508:1.5:0,3:135.96:879308:1.5:0,3:137.66:959263:1.5:0,3:138.4:860858:1.5:0,3:66.66:1757070:0.1:4,4:285.74:491367:0.1:0,4:139.55:270311:0.1:0,4:137.99:528474:0.1:0,4:138.12:404076:0.1:0
EFX_112919P129,0:136.69,0:135.84,0:135.01,0:136.71,0.0,0:134.8,0:133.25,0:135.18,0:133.89:626590:0.0:0,0:133.96:491607:0.0:0,0:134.94:666846:0.0:0,0:135.11:552508:0.0:0,0:135.96:879308:0.0:0,0:137.66:959263:0.0:0,0:138.4:860858:0.0:0,0:66.66:1757070:0.0:0,:285.74:491367:U:U,0:139.55:270311:0.0:0,0:137.99:528474:0.0:0,[0:138.12:404076:0.0:0
