Symbol,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
TEL_122019C130,0:94.45,0:94.56,0:93.94,0:94.01:1305290:0.0:0,0:93.9:901271:0.0:0,0:93.63:581470:0.0:0,0:93.18:1111013:0.0:0,0:93.64:1312050:0.0:0,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_122019C135,0:94.45,0:94.56,0:93.94,0:94.01:1305290:0.0:0,0:93.9:901271:0.0:0,0:93.63:581470:0.0:0,0:93.18:1111013:0.0:0,0:93.64:1312050:0.0:0,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C100,U,U,U,U,U,U,U,U,934:92.9:693263:0.65:1,935:93.1:1267725:0.65:0,935:92.45:1813096:0.65:0,934:91.83:963901:0.35:0,934:90.85:1176541:0.35:0,[934:90.59:817090:0.25:1
TEL_011720C105,U,U,U,U,U,U,U,U,275:92.9:693263:0.2:0,275:93.1:1267725:0.2:0,275:92.45:1813096:0.05:2,273:91.83:963901:0.05:0,273:90.85:1176541:0.05:0,[273:90.59:817090:0.05:0
TEL_011720C110,U,U,U,U,U,U,U,U,44:92.9:693263:0.18:0,44:93.1:1267725:0.18:0,44:92.45:1813096:0.18:0,44:91.83:963901:0.18:0,44:90.85:1176541:0.18:0,[44:90.59:817090:0.18:0
TEL_011720C115,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C120,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C125,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C130,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C50,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C55,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C60,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C65,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C70,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C75,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C80,U,U,U,U,U,U,U,U,0:92.9:693263:0.0:0,0:93.1:1267725:0.0:0,0:92.45:1813096:0.0:0,0:91.83:963901:0.0:0,0:90.85:1176541:0.0:0,[0:90.59:817090:0.0:0
TEL_011720C85,U,U,U,U,U,U,U,U,16:92.9:693263:9.35:0,16:93.1:1267725:9.35:0,16:92.45:1813096:9.35:0,16:91.83:963901:9.35:0,16:90.85:1176541:9.35:0,[16:90.59:817090:9.35:0
TEL_011720C90,U,U,U,U,U,U,U,U,67:92.9:693263:5.9:0,67:93.1:1267725:5.9:0,67:92.45:1813096:3.96:7,74:91.83:963901:3.96:0,74:90.85:1176541:3.96:0,[74:90.59:817090:3.3:6
TEL_011720C95,U,U,U,U,U,U,U,U,495:92.9:693263:2.25:3,498:93.1:1267725:2.25:0,498:92.45:1813096:1.6:46,540:91.83:963901:1.6:0,540:90.85:1176541:1.6:0,[540:90.59:817090:1.05:44
