Symbol,20191028,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
TGT_112219C100,135:109.72,289:108.15,559:106.91,559.0,590:108.77,612:110.06,660:110.51,677:110.59:3493631:11.0:9,686:110.15:2795331:10.5:11,693:110.45:2827919:10.5:0,693:108.35:5180397:8.75:1583,1589:108.58:3659894:8.85:14,1589:111.11:5967966:11.05:138,1588:113.21:5313405:13.3:16,1593:111.96:6910721:11.99:3390,259:126.43:32246816:25.05:156,148:127.65:10801533:26.75:15,136:127.02:7535483:26.65:15
TGT_112219C101,296:109.72,514:108.15,612:106.91,612.0,824:108.77,941:110.06,968:110.51,971:110.59:3493631:10.7:10,981:110.15:2795331:10.7:0,981:110.45:2827919:9.65:26,1006:108.35:5180397:7.85:54,1057:108.58:3659894:8.05:27,1084:111.11:5967966:10.25:145,1221:113.21:5313405:12.54:12,1232:111.96:6910721:11.1:32,U:126.43:32246816:U:U,U:127.65:10801533:U:U,36:127.02:7535483:23.4:0
TGT_112219C102,292:109.72,567:108.15,720:106.91,720.0,813:108.77,939:110.06,1006:110.51,1009:110.59:3493631:10.2:28,1036:110.15:2795331:10.2:0,1036:110.45:2827919:9.15:42,1077:108.35:5180397:7.2:119,1130:108.58:3659894:7.75:83,1203:111.11:5967966:8.8:93,1278:113.21:5313405:11.3:36,1314:111.96:6910721:10.01:34,705:126.43:32246816:23.45:20,716:127.65:10801533:23.45:0,716:127.02:7535483:23.45:0
TGT_112219C103,731:109.72,958:108.15,1002:106.91,1002.0,1094:108.77,1125:110.06,1162:110.51,1255:110.59:3493631:8.8:16,1270:110.15:2795331:8.1:10,1275:110.45:2827919:7.9:59,1321:108.35:5180397:6.45:153,1399:108.58:3659894:6.8:83,1463:111.11:5967966:8.45:261,1587:113.21:5313405:10.2:251,1765:111.96:6910721:9.2:8,U:126.43:32246816:U:U,1749:127.65:10801533:23.5:8,1756:127.02:7535483:23.6:3
TGT_112219C104,490:109.72,620:108.15,633:106.91,633.0,665:108.77,699:110.06,735:110.51,795:110.59:3493631:8.35:64,807:110.15:2795331:7.3:24,829:110.45:2827919:7.6:27,838:108.35:5180397:5.75:14,841:108.58:3659894:6.25:20,856:111.11:5967966:7.85:50,904:113.21:5313405:9.5:158,1012:111.96:6910721:8.47:36,U:126.43:32246816:U:U,1043:127.65:10801533:22.68:54,1007:127.02:7535483:23.07:1
TGT_112219C105,149:109.72,187:108.15,192:106.91,192.0,204:108.77,215:110.06,392:110.51,393:110.59:3493631:6.81:21,402:110.15:2795331:6.7:51,444:110.45:2827919:6.65:28,450:108.35:5180397:5.25:30,473:108.58:3659894:5.62:3,475:111.11:5967966:7.15:161,628:113.21:5313405:8.7:280,764:111.96:6910721:7.72:198,817:126.43:32246816:21.5:198,749:127.65:10801533:22.5:29,728:127.02:7535483:21.56:9
TGT_112219C106,301:109.72,307:108.15,331:106.91,331.0,333:108.77,333:110.06,342:110.51,362:110.59:3493631:6.13:10,362:110.15:2795331:5.85:21,372:110.45:2827919:5.95:26,398:108.35:5180397:4.73:2,400:108.58:3659894:4.95:74,420:111.11:5967966:4.95:0,420:113.21:5313405:8.05:87,498:111.96:6910721:6.73:76,559:126.43:32246816:21.15:52,U:127.65:10801533:U:U,527:127.02:7535483:20.54:22
TGT_112219C107,80:109.72,81:108.15,95:106.91,95.0,287:108.77,312:110.06,320:110.51,345:110.59:3493631:6.4:71,375:110.15:2795331:5.25:11,375:110.45:2827919:5.4:13,383:108.35:5180397:3.93:27,399:108.58:3659894:4.45:46,422:111.11:5967966:5.76:324,235:113.21:5313405:7.3:20,238:111.96:6910721:6.25:61,556:126.43:32246816:19.75:133,521:127.65:10801533:19.65:49,489:127.02:7535483:19.49:89
TGT_112219C108,424:109.72,426:108.15,453:106.91,453.0,481:108.77,492:110.06,497:110.51,452:110.59:3493631:4.95:15,448:110.15:2795331:4.85:10,444:110.45:2827919:4.78:13,451:108.35:5180397:3.49:120,510:108.58:3659894:3.88:95,526:111.11:5967966:4.95:220,506:113.21:5313405:6.5:126,499:111.96:6910721:5.6:103,865:126.43:32246816:18.6:342,695:127.65:10801533:18.6:75,677:127.02:7535483:18.55:93
TGT_112219C109,89:109.72,174:108.15,292:106.91,292.0,328:108.77,512:110.06,450:110.51,360:110.59:3493631:4.7:166,357:110.15:2795331:4.15:15,357:110.45:2827919:4.0:250,479:108.35:5180397:3.15:141,550:108.58:3659894:3.35:377,796:111.11:5967966:4.45:553,691:113.21:5313405:5.9:207,628:111.96:6910721:5.02:196,606:126.43:32246816:17.55:360,397:127.65:10801533:17.87:79,369:127.02:7535483:17.55:45
