Symbol,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
RMBS_122019C20,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_122019C21,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_122019C22,0:13.74,0:13.73,0:13.845,0.0,0:14.07,0:14.25,0:14.415,0:14.085:898522:0.0:0,0:13.91:341920:0.0:0,0:13.69:445842:0.0:0,0:13.89:518715:0.0:0,0:13.88:558981:0.0:0,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C10,U,U,U,U,U,U,U,U,U,U,U,U,1076:13.51:590139:4.75:0,1076:13.82:660699:4.75:0,1076:13.605:374715:3.65:6,1075:13.25:552617:3.4:0,1075:13.2:444929:3.4:0,U:0:0:U:U
RMBS_011720C11,U,U,U,U,U,U,U,U,U,U,U,U,124:13.51:590139:3.8:0,124:13.82:660699:3.8:0,124:13.605:374715:3.8:0,124:13.25:552617:3.8:0,124:13.2:444929:3.8:0,124:0:0:3.8:0
RMBS_011720C12,U,U,U,U,U,U,U,U,U,U,U,U,364:13.51:590139:2.25:0,364:13.82:660699:2.25:0,364:13.605:374715:2.25:0,364:13.25:552617:1.61:13,351:13.2:444929:1.61:0,351:0:0:1.3:5
RMBS_011720C13,U,U,U,U,U,U,U,U,U,U,U,U,472:13.51:590139:1.05:4,468:13.82:660699:1.05:0,468:13.605:374715:1.04:11,476:13.25:552617:0.77:5,475:13.2:444929:0.77:0,475:0:0:0.77:0
RMBS_011720C14,U,U,U,U,U,U,U,U,U,U,U,U,657:13.51:590139:0.5:1,657:13.82:660699:0.45:5,657:13.605:374715:0.5:19,663:13.25:552617:0.32:60,644:13.2:444929:0.28:3,U:0:0:U:U
RMBS_011720C15,U,U,U,U,U,U,U,U,U,U,U,U,1070:13.51:590139:0.18:10,1070:13.82:660699:0.18:0,1070:13.605:374715:0.18:39,1079:13.25:552617:0.11:5,1079:13.2:444929:0.11:0,1079:0:0:0.11:0
RMBS_011720C16,U,U,U,U,U,U,U,U,U,U,U,U,43:13.51:590139:0.09:0,43:13.82:660699:0.09:0,43:13.605:374715:0.07:22,45:13.25:552617:0.07:0,45:13.2:444929:0.07:0,45:0:0:0.07:0
RMBS_011720C17,U,U,U,U,U,U,U,U,U,U,U,U,679:13.51:590139:0.13:0,679:13.82:660699:0.13:0,679:13.605:374715:0.13:0,679:13.25:552617:0.13:0,679:13.2:444929:0.13:0,U:0:0:U:U
RMBS_011720C18,U,U,U,U,U,U,U,U,U,U,U,U,93:13.51:590139:0.06:0,93:13.82:660699:0.06:0,93:13.605:374715:0.06:0,93:13.25:552617:0.06:0,93:13.2:444929:0.06:0,93:0:0:0.06:0
RMBS_011720C19,U,U,U,U,U,U,U,U,U,U,U,U,10:13.51:590139:0.14:0,10:13.82:660699:0.14:0,10:13.605:374715:0.14:0,10:13.25:552617:0.14:0,10:13.2:444929:0.14:0,U:0:0:U:U
RMBS_011720C20,U,U,U,U,U,U,U,U,U,U,U,U,262:13.51:590139:0.05:0,262:13.82:660699:0.05:0,262:13.605:374715:0.05:0,262:13.25:552617:0.05:0,262:13.2:444929:0.05:0,262:0:0:0.05:0
RMBS_011720C21,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C22,U,U,U,U,U,U,U,U,U,U,U,U,73:13.51:590139:0.04:0,73:13.82:660699:0.04:0,73:13.605:374715:0.04:0,73:13.25:552617:0.04:0,73:13.2:444929:0.04:0,73:0:0:0.04:0
RMBS_011720C23,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C3,U,U,U,U,U,U,U,U,U,U,U,U,1:13.51:590139:10.7:0,1:13.82:660699:10.7:0,1:13.605:374715:10.7:0,1:13.25:552617:10.7:0,1:13.2:444929:10.7:0,1:0:0:10.7:0
RMBS_011720C5,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C6,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C7,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
RMBS_011720C8,U,U,U,U,U,U,U,U,U,U,U,U,521:13.51:590139:4.69:0,521:13.82:660699:4.69:0,521:13.605:374715:4.69:0,521:13.25:552617:4.69:0,521:13.2:444929:4.69:0,521:0:0:4.69:0
RMBS_011720C9,U,U,U,U,U,U,U,U,U,U,U,U,0:13.51:590139:0.0:0,0:13.82:660699:0.0:0,0:13.605:374715:0.0:0,0:13.25:552617:0.0:0,0:13.2:444929:0.0:0,0:0:0:0.0:0
