Symbol,20191029,20191030,20191111,20191112,20191113,20191114,20191115,20191118,20191120,20191121,20191122
PFE_112919C38,10:29:2019,322:38.48,579:36.93:11900287:0.09:643,1211:36.97:12644366:0.09:153,1362:36.6:24554579:0.04:129,1462:36.55:23893614:0.03:166,1582:37.28:34345742:0.12:658,1746:134.06:3619873:0.1:637,2455:37.1:13082409:0.06:517,2924:37.74:19869602:0.25:1923,[3861:38.33:24233217:0.52:1527
PFE_112919C38.5,10:29:2019,119:38.48,406:36.93:11900287:0.04:87,403:36.97:12644366:0.04:50,413:36.6:24554579:0.03:3,414:36.55:23893614:0.02:20,404:37.28:34345742:0.06:156,466:134.06:3619873:0.04:169,600:37.1:13082409:0.03:156,717:37.74:19869602:0.06:559,[987:38.33:24233217:0.23:1488
PFE_112919C39,10:29:2019,482:38.48,671:36.93:11900287:0.02:16,666:36.97:12644366:0.02:0,666:36.6:24554579:0.02:5,661:36.55:23893614:0.01:10,658:37.28:34345742:0.03:6,658:134.06:3619873:0.02:1,667:37.1:13082409:0.02:3,667:37.74:19869602:0.03:327,[828:38.33:24233217:0.08:2436
PFE_112919C39.5,10:29:2019,10:38.48,83:36.93:11900287:0.02:0,83:36.97:12644366:0.02:0,83:36.6:24554579:0.02:0,83:36.55:23893614:0.02:0,83:37.28:34345742:0.03:5,U:134.06:3619873::,78:37.1:13082409:0.01:2,78:37.74:19869602:0.01:0,[78:38.33:24233217:0.02:204
PFE_112919C40,10:29:2019,127:38.48,538:36.93:11900287:0.01:2,537:36.97:12644366:0.02:1,536:36.6:24554579:0.01:150,609:36.55:23893614:0.01:0,609:37.28:34345742:0.01:5,609:134.06:3619873:0.01:0,619:37.1:13082409:0.01:0,619:37.74:19869602:0.01:0,[619:38.33:24233217:0.01:23
PFE_112919C40.5,10:29:2019,2:38.48,13:36.93:11900287:0.04:0,13:36.97:12644366:0.04:0,13:36.6:24554579:0.04:0,13:36.55:23893614:0.04:0,13:37.28:34345742:0.04:0,13:134.06:3619873:0.04:0,13:37.1:13082409:0.04:0,13:37.74:19869602:0.04:0,[13:38.33:24233217:0.04:0
PFE_112919C41,10:29:2019,6:38.48,6:36.93:11900287:0.04:0,6:36.97:12644366:0.04:0,6:36.6:24554579:0.04:0,6:36.55:23893614:0.04:0,6:37.28:34345742:0.04:0,U:134.06:3619873::,6:37.1:13082409:0.04:0,6:37.74:19869602:0.04:0,[6:38.33:24233217:0.04:0
PFE_112919C41.5,10:29:2019,1:38.48,1:36.93:11900287:0.02:0,1:36.97:12644366:0.02:0,1:36.6:24554579:0.02:0,1:36.55:23893614:0.02:0,1:37.28:34345742:0.02:0,1:134.06:3619873:0.02:0,1:37.1:13082409:0.02:0,1:37.74:19869602:0.02:0,[1:38.33:24233217:0.02:0
PFE_112919C42,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
PFE_112919C42.5,10:29:2019,0:38.48,0:36.93:11900287:0.0:0,0:36.97:12644366:0.0:0,0:36.6:24554579:0.0:0,0:36.55:23893614:0.0:0,0:37.28:34345742:0.0:0,0:134.06:3619873:0.0:0,0:37.1:13082409:0.0:0,0:37.74:19869602:0.0:0,[0:38.33:24233217:0.0:0
