Symbol,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
DGX_122019P125,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_122019P130,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_122019P135,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_122019P140,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_122019P145,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_122019P150,0:100.39,0:100.96,0:101.72,10:31:2019,0.0,0:101.14,0:100.82,0:101.11,0:101.61:936601:0.0:0,0:101.57:831284:0.0:0,0:100.82:494319:0.0:0,0:101.92:724934:0.0:0,0:102.33:616218:0.0:0,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_011720P100,U,U,U,U,U,U,U,U,U,U,U,U,U,303:102.8:500269:2.1:0,303:104.22:930302:1.55:5,308:159.98:1230255:1.5:6,312:104.48:777997:1.3:23,335:104.68:354325:1.3:0,335:104.85:792236:1.3:0,[335:105.91:982671:0.85:21
DGX_011720P105,U,U,U,U,U,U,U,U,U,U,U,U,U,133:102.8:500269:4.4:0,133:104.22:930302:3.27:6,131:159.98:1230255:3.4:7,137:104.48:777997:3.02:3,134:104.68:354325:3.02:0,134:104.85:792236:2.95:5,[138:105.91:982671:2.35:64
DGX_011720P110,U,U,U,U,U,U,U,U,U,U,U,U,U,1419:102.8:500269:9.72:0,1419:104.22:930302:7.15:1,1419:159.98:1230255:7.15:0,1419:104.48:777997:7.15:0,1419:104.68:354325:7.15:0,1419:104.85:792236:7.15:0,[1419:105.91:982671:7.15:0
DGX_011720P115,U,U,U,U,U,U,U,U,U,U,U,U,U,4:102.8:500269:12.86:0,4:104.22:930302:12.01:1,5:159.98:1230255:12.01:0,5:104.48:777997:12.01:0,5:104.68:354325:12.01:0,5:104.85:792236:12.01:0,[5:105.91:982671:12.01:0
DGX_011720P120,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:12.9:0,0:104.22:930302:12.9:0,0:159.98:1230255:12.9:0,0:104.48:777997:12.9:0,0:104.68:354325:12.9:0,0:104.85:792236:12.9:0,[0:105.91:982671:12.9:0
DGX_011720P125,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_011720P130,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
DGX_011720P135,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:26.8:0,0:104.22:930302:26.8:0,0:159.98:1230255:26.8:0,0:104.48:777997:26.8:0,0:104.68:354325:26.8:0,0:104.85:792236:26.8:0,[0:105.91:982671:26.8:0
DGX_011720P140,U,U,U,U,U,U,U,U,U,U,U,U,U,0:102.8:500269:0.0:0,0:104.22:930302:0.0:0,0:159.98:1230255:0.0:0,0:104.48:777997:0.0:0,0:104.68:354325:0.0:0,0:104.85:792236:0.0:0,[0:105.91:982671:0.0:0
