Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_112219C46.5,0:43.23:4860952:0.0:0,0:42.97:3843033:0.18:11,11:42.33:4275770:0.21:10,21:43.3:3993164:0.15:17,18:41.92:8868422:0.05:1,17:43.04:7367330:0.2:127,144:44.86:9068778:0.38:313,268:44.15:3751946:0.16:67,268:43.805:5976349:0.05:27,289:46.76:10832019:0.67:1203,[788:46.46:6353382:0.01:979
LYFT_112219C47,73:43.23:4860952:0.24:28,74:42.97:3843033:0.13:5,70:42.33:4275770:0.09:6,66:43.3:3993164:0.08:1,66:41.92:8868422:0.04:1,66:43.04:7367330:0.05:33,84:44.86:9068778:0.26:338,316:44.15:3751946:0.11:136,341:43.805:5976349:0.01:26,343:46.76:10832019:0.43:5632,[2769:46.46:6353382:0.01:2775
LYFT_112219C47.5,0:43.23:4860952:0.19:8,8:42.97:3843033:0.11:71,55:42.33:4275770:0.06:115,100:43.3:3993164:0.06:0,100:41.92:8868422:0.02:25,100:43.04:7367330:0.08:2,101:44.86:9068778:0.18:167,136:44.15:3751946:0.07:23,127:43.805:5976349:0.05:2,127:46.76:10832019:0.25:446,[340:46.46:6353382:0.01:1638
LYFT_112219C48,101:43.23:4860952:0.27:0,101:42.97:3843033:0.27:0,101:42.33:4275770:0.04:52,103:43.3:3993164:0.04:0,103:41.92:8868422:0.02:1,103:43.04:7367330:0.05:52,154:44.86:9068778:0.16:78,201:44.15:3751946:0.05:118,269:43.805:5976349:0.02:21,270:46.76:10832019:0.16:1793,[1013:46.46:6353382:0.01:299
LYFT_112919C38.5,21:43.23:4860952:4.8:28,35:42.97:3843033:4.8:2,37:42.33:4275770:4.4:8,44:43.3:3993164:4.7:86,87:41.92:8868422:3.5:9,87:43.04:7367330:3.5:0,87:44.86:9068778:5.75:3,84:44.15:3751946:5.75:0,84:43.805:5976349:5.75:0,U:46.76:10832019:U:U,84:46.46:6353382:5.75:0
LYFT_112919C39,69:43.23:4860952:4.2:1,68:42.97:3843033:3.7:5,68:42.33:4275770:3.9:12,80:43.3:3993164:3.9:0,80:41.92:8868422:3.1:3,79:43.04:7367330:4.2:20,99:44.86:9068778:4.1:5,101:44.15:3751946:4.1:0,101:43.805:5976349:4.1:0,U:46.76:10832019:U:U,U:46.46:6353382:U:U
LYFT_112919C39.5,36:43.23:4860952:4.1:0,36:42.97:3843033:4.1:0,36:42.33:4275770:4.1:0,36:43.3:3993164:3.3:2,36:41.92:8868422:2.7:4,37:43.04:7367330:4.2:10,43:44.86:9068778:4.2:0,43:44.15:3751946:4.75:58,84:43.805:5976349:4.7:2,86:46.76:10832019:7.0:22,87:46.46:6353382:7.0:0
LYFT_112919C40,44:43.23:4860952:3.85:0,44:42.97:3843033:2.9:33,47:42.33:4275770:3.1:2,47:43.3:3993164:3.62:5,48:41.92:8868422:2.55:12,52:43.04:7367330:3.3:3,54:44.86:9068778:4.7:6,57:44.15:3751946:4.53:32,72:43.805:5976349:3.12:44,U:46.76:10832019:U:U,U:46.46:6353382:U:U
LYFT_112919C40.5,7:43.23:4860952:3.5:0,7:42.97:3843033:2.56:15,16:42.33:4275770:3.1:7,23:43.3:3993164:3.1:0,23:41.92:8868422:1.85:13,34:43.04:7367330:2.95:20,52:44.86:9068778:2.94:2,52:44.15:3751946:4.0:73,89:43.805:5976349:3.15:22,U:46.76:10832019:U:U,99:46.46:6353382:3.15:0
LYFT_112919C41,50:43.23:4860952:3.05:3,52:42.97:3843033:2.4:1,52:42.33:4275770:2.35:138,70:43.3:3993164:2.18:21,88:41.92:8868422:2.0:50,117:43.04:7367330:2.89:27,123:44.86:9068778:4.0:78,136:44.15:3751946:3.4:32,148:43.805:5976349:2.74:18,U:46.76:10832019:U:U,140:46.46:6353382:5.9:3
LYFT_112919C41.5,21:43.23:4860952:3.1:0,21:42.97:3843033:1.95:1,21:42.33:4275770:2.45:1,21:43.3:3993164:2.42:226,183:41.92:8868422:1.53:199,134:43.04:7367330:2.24:39,110:44.86:9068778:3.95:19,122:44.15:3751946:2.95:22,130:43.805:5976349:2.23:26,120:46.76:10832019:5.05:2,[118:46.46:6353382:5.0:22
LYFT_112919C42,168:43.23:4860952:2.67:0,168:42.97:3843033:1.9:21,173:42.33:4275770:1.78:13,163:43.3:3993164:1.78:0,163:41.92:8868422:1.26:63,203:43.04:7367330:1.91:41,197:44.86:9068778:3.15:59,214:44.15:3751946:2.59:33,199:43.805:5976349:2.52:32,224:46.76:10832019:4.27:11,[228:46.46:6353382:4.4:32
