Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
AMED_122019C190,125:149.25:157649:0.2:0,125:150.71:201072:0.2:0,125:153.3:178583:0.2:0,125:150.2:187269:0.2:0,125:151.26:165892:0.2:0,125:152.85:192805:0.2:0,U:39.88:66156575::,125:154.15:242262:0.2:0,125:154.03:118822:0.2:0,125:157.57:258887:0.2:0,U:0:0:U:U
AMED_011720C105,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,U:0:0:U:U
AMED_011720C110,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C115,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,U:0:0:U:U
AMED_011720C120,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C125,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C130,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C135,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C140,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C145,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C150,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,U:39.15:56736352:0.33:56:0:0:.3:U
AMED_011720C155,U,U,U,U,U,U,U,1:154.15:242262:7.3:1,2:154.03:118822:7.3:0,2:157.57:258887:7.3:0,2:0:0:7.3:0
AMED_011720C160,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C165,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C170,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C175,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C180,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C185,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C190,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,0:0:0:0.0:0
AMED_011720C195,U,U,U,U,U,U,U,0:154.15:242262:0.0:0,0:154.03:118822:0.0:0,0:157.57:258887:0.0:0,U:0:0:U:U
