Symbol,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
HD_112919P222.5,3.0,3:234.38,3:236.8,6:234.14,23:236.24,27:234.58,43.0,56:234.92,129:232.2,140:234.01,140:232.94:2832532:1.27:3,140:232.84:2086474:1.32:2,142:231.8:2269738:1.58:16,155:233.12:2712655:1.15:5,158:234.8:2392138:1.31:19,175:236.55:2276413:1.07:14,175:237.29:3473888:0.73:6,179:81.75:121791:0.37:196,251:225.86:14970938:1.31:593,488:221.43:6980255:2.83:618,558:218.54:7633694:4.61:214,[568:218.03:5774301:4.75:532
HD_112919P225,16.0,17:234.38,17:236.8,17:234.14,17:236.24,17:234.58,19.0,21:234.92,31:232.2,42:234.01,38:232.94:2832532:1.75:7,40:232.84:2086474:1.96:18,43:231.8:2269738:2.15:24,52:233.12:2712655:1.43:4,53:234.8:2392138:1.51:5,53:236.55:2276413:1.33:24,67:237.29:3473888:0.98:13,77:81.75:121791:0.55:231,224:225.86:14970938:2.26:708,494:221.43:6980255:4.55:508,513:218.54:7633694:6.72:505,[650:218.03:5774301:7.01:157
HD_112919P227.5,13.0,13:234.38,11:236.8,16:234.14,16:236.24,16:234.58,17.0,19:234.92,20:232.2,22:234.01,22:232.94:2832532:2.32:2,22:232.84:2086474:2.55:7,23:231.8:2269738:2.96:16,32:233.12:2712655:2.3:6,33:234.8:2392138:2.17:3,35:236.55:2276413:1.75:16,50:237.29:3473888:1.29:26,53:81.75:121791:0.8:146,139:225.86:14970938:3.6:765,472:221.43:6980255:6.63:317,496:218.54:7633694:9.14:90,[524:218.03:5774301:9.45:121
HD_112919P230,80.0,81:234.38,80:236.8,80:234.14,81:236.24,81:234.58,96.0,97:234.92,100:232.2,104:234.01,115:232.94:2832532:3.2:28,126:232.84:2086474:3.42:63,182:231.8:2269738:3.73:54,232:233.12:2712655:2.89:205,417:234.8:2392138:2.73:55,470:236.55:2276413:2.36:59,479:237.29:3473888:1.79:56,487:81.75:121791:1.24:614,576:225.86:14970938:4.95:392,633:221.43:6980255:8.83:252,484:218.54:7633694:11.57:129,[414:218.03:5774301:12.01:59
HD_112919P232.5,1511.0,1509:234.38,1509:236.8,1509:234.14,1509:236.24,1528:234.58,1536.0,1534:234.92,1534:232.2,1530:234.01,1529:232.94:2832532:4.52:106,1633:232.84:2086474:4.4:57,1689:231.8:2269738:4.78:3,1691:233.12:2712655:4.15:163,1851:234.8:2392138:3.5:118,1955:236.55:2276413:2.8:26,1949:237.29:3473888:2.54:41,1975:81.75:121791:1.7:665,1776:225.86:14970938:7.17:213,1736:221.43:6980255:10.6:62,1692:218.54:7633694:13.34:79,[1622:218.03:5774301:14.4:25
HD_112919P235,289.0,289:234.38,292:236.8,318:234.14,318:236.24,324:234.58,327.0,329:234.92,322:232.2,328:234.01,327:232.94:2832532:5.5:8,328:232.84:2086474:5.73:14,328:231.8:2269738:6.11:1,328:233.12:2712655:5.3:11,329:234.8:2392138:4.72:67,380:236.55:2276413:3.8:231,539:237.29:3473888:3.35:86,599:81.75:121791:2.48:656,743:225.86:14970938:9.07:151,737:221.43:6980255:13.1:70,640:218.54:7633694:16.4:76,[591:218.03:5774301:16.88:45
HD_112919P237.5,47.0,47:234.38,47:236.8,47:234.14,58:236.24,63:234.58,64.0,68:234.92,102:232.2,104:234.01,104:232.94:2832532:6.9:34,92:232.84:2086474:6.9:0,92:231.8:2269738:6.9:0,92:233.12:2712655:6.9:0,92:234.8:2392138:6.9:0,92:236.55:2276413:4.97:2,92:237.29:3473888:4.59:427,484:81.75:121791:3.4:409,594:225.86:14970938:11.23:191,582:221.43:6980255:16.45:63,458:218.54:7633694:18.57:114,[185:218.03:5774301:19.36:16
HD_112919P240,42.0,43:234.38,43:236.8,50:234.14,50:236.24,51:234.58,51.0,51:234.92,62:232.2,62:234.01,62:232.94:2832532:8.32:0,62:232.84:2086474:8.32:0,62:231.8:2269738:10.7:26,67:233.12:2712655:10.7:0,67:234.8:2392138:8.1:4,67:236.55:2276413:7.6:5,67:237.29:3473888:5.9:207,258:81.75:121791:4.8:164,368:225.86:14970938:13.69:128,338:221.43:6980255:17.1:6,54:218.54:7633694:21.01:11,[9:218.03:5774301:21.99:6
HD_112919P242.5,10.0,10:234.38,10:236.8,10:234.14,10:236.24,10:234.58,10.0,10:234.92,14:232.2,14:234.01,18:232.94:2832532:11.1:0,18:232.84:2086474:11.1:0,18:231.8:2269738:11.1:0,18:233.12:2712655:10.1:1,19:234.8:2392138:10.1:0,19:236.55:2276413:10.1:0,19:237.29:3473888:7.0:2,21:81.75:121791:6.07:7,24:225.86:14970938:11.85:1,23:221.43:6980255:21.4:34,0:218.54:7633694:21.4:0,[0:218.03:5774301:21.4:0
HD_112919P245,23.0,23:234.38,23:236.8,23:234.14,23:236.24,23:234.58,23.0,23:234.92,27:232.2,27:234.01,27:232.94:2832532:9.85:0,27:232.84:2086474:9.85:0,27:231.8:2269738:9.85:0,27:233.12:2712655:9.85:0,27:234.8:2392138:9.85:0,27:236.55:2276413:10.0:3,30:237.29:3473888:10.0:0,30:81.75:121791:7.85:19,48:225.86:14970938:17.98:15,3:221.43:6980255:17.98:0,U:218.54:7633694:U:U,1:218.03:5774301:23.15:0
HD_112919P247.5,19.0,19:234.38,19:236.8,19:234.14,19:236.24,19:234.58,19.0,19:234.92,19:232.2,19:234.01,19:232.94:2832532:13.75:0,19:232.84:2086474:13.75:0,19:231.8:2269738:13.75:0,19:233.12:2712655:13.75:0,19:234.8:2392138:13.75:0,19:236.55:2276413:13.75:0,19:237.29:3473888:13.75:0,19:81.75:121791:9.8:5,20:225.86:14970938:9.8:0,3:221.43:6980255:9.8:0,U:218.54:7633694:U:U,0:218.03:5774301:9.8:0
HD_112919P250,10.0,10:234.38,10:236.8,10:234.14,10:236.24,10:234.58,10.0,10:234.92,10:232.2,10:234.01,9:232.94:2832532:16.1:0,9:232.84:2086474:16.1:0,9:231.8:2269738:16.1:0,9:233.12:2712655:16.1:0,9:234.8:2392138:16.1:0,9:236.55:2276413:16.1:0,9:237.29:3473888:16.1:0,9:81.75:121791:12.05:4,11:225.86:14970938:22.75:2,U:221.43:6980255:U:U,1:218.54:7633694:22.75:0,0:218.03:5774301:22.75:0
HD_112919P252.5,9.0,9:234.38,9:236.8,9:234.14,9:236.24,9:234.58,9.0,9:234.92,9:232.2,9:234.01,9:232.94:2832532:17.9:0,9:232.84:2086474:17.9:0,9:231.8:2269738:17.9:0,9:233.12:2712655:17.9:0,9:234.8:2392138:17.9:0,9:236.55:2276413:17.9:0,9:237.29:3473888:17.9:0,9:81.75:121791:17.9:0,:225.86:14970938:U:U,U:221.43:6980255:.:U,0:218.54:7633694:17.9:0,0:218.03:5774301:17.9:0
HD_112919P255,0.0,0:234.38,0:236.8,0:234.14,0:236.24,0:234.58,0.0,0:234.92,0:232.2,0:234.01,0:232.94:2832532:0.0:0,0:232.84:2086474:0.0:0,0:231.8:2269738:0.0:0,0:233.12:2712655:0.0:0,0:234.8:2392138:0.0:0,0:236.55:2276413:0.0:0,0:237.29:3473888:0.0:0,0:81.75:121791:0.0:0,0:225.86:14970938:0.0:0,U:221.43:6980255:U:U,U:218.54:7633694:U:U,0:218.03:5774301:0.0:0
HD_112919P257.5,1.0,1:234.38,1:236.8,1:234.14,1:236.24,1:234.58,1.0,1:234.92,1:232.2,1:234.01,1:232.94:2832532:22.52:0,1:232.84:2086474:22.52:0,1:231.8:2269738:22.52:0,1:233.12:2712655:22.52:0,1:234.8:2392138:22.52:0,1:236.55:2276413:22.52:0,1:237.29:3473888:22.52:0,1:81.75:121791:22.52:0,1:225.86:14970938:22.52:0,1:221.43:6980255:22.52:0,U:218.54:7633694:U:U,0:218.03:5774301:22.52:0
HD_122019P185,33.0,33:234.38,34:236.8,35:234.14,35:236.24,35:234.58,35.0,35:234.92,35:232.2,35:234.01,35:232.94:2832532:0.1:1,36:232.84:2086474:0.1:0,36:231.8:2269738:0.15:1,35:233.12:2712655:0.15:0,35:234.8:2392138:0.15:0,35:236.55:2276413:0.15:0,35:237.29:3473888:0.06:20,29:81.75:121791:0.06:11,29:225.86:14970938:0.08:6,30:221.43:6980255:0.08:0,30:218.54:7633694:0.08:100,[121:218.03:5774301:0.08:0
HD_122019P190,69.0,69:234.38,69:236.8,69:234.14,69:236.24,69:234.58,69.0,69:234.92,69:232.2,98:234.01,106:232.94:2832532:0.19:8,112:232.84:2086474:0.19:0,112:231.8:2269738:0.19:0,112:233.12:2712655:0.19:0,112:234.8:2392138:0.11:4,116:236.55:2276413:0.11:0,116:237.29:3473888:0.11:0,116:81.75:121791:0.07:11,:225.86:14970938:U:U,119:221.43:6980255:0.1:14,126:218.54:7633694:0.15:33,[147:218.03:5774301:0.12:3
HD_122019P195,404.0,404:234.38,404:236.8,404:234.14,404:236.24,401:234.58,401.0,401:234.92,401:232.2,401:234.01,401:232.94:2832532:0.26:90,426:232.84:2086474:0.26:0,426:231.8:2269738:0.25:1,425:233.12:2712655:0.25:0,425:234.8:2392138:0.18:4,427:236.55:2276413:0.18:0,427:237.29:3473888:0.18:0,427:81.75:121791:0.12:21,416:225.86:14970938:0.12:67,433:221.43:6980255:0.18:8,459:218.54:7633694:0.27:14,[462:218.03:5774301:0.2:28
HD_122019P200,621.0,645:234.38,645:236.8,650:234.14,651:236.24,657:234.58,656.0,645:234.92,646:232.2,750:234.01,759:232.94:2832532:0.37:1,758:232.84:2086474:0.37:0,758:231.8:2269738:0.38:11,764:233.12:2712655:0.3:12,773:234.8:2392138:0.32:17,783:236.55:2276413:0.29:5,784:237.29:3473888:0.21:67,756:81.75:121791:0.21:27,770:225.86:14970938:0.17:416,830:221.43:6980255:0.34:188,913:218.54:7633694:0.48:58,[935:218.03:5774301:0.42:92
HD_122019P205,321.0,324:234.38,324:236.8,319:234.14,320:236.24,323:234.58,323.0,332:234.92,337:232.2,337:234.01,352:232.94:2832532:0.66:0,352:232.84:2086474:0.6:1,353:231.8:2269738:0.58:10,356:233.12:2712655:0.58:0,356:234.8:2392138:0.43:14,361:236.55:2276413:0.39:8,358:237.29:3473888:0.32:71,325:81.75:121791:0.3:23,335:225.86:14970938:0.32:415,491:221.43:6980255:0.65:228,601:218.54:7633694:0.96:533,[988:218.03:5774301:0.83:214
HD_122019P210,575.0,717:234.38,784:236.8,805:234.14,805:236.24,884:234.58,928.0,928:234.92,962:232.2,979:234.01,994:232.94:2832532:0.95:4,996:232.84:2086474:0.91:129,928:231.8:2269738:1.06:10,934:233.12:2712655:0.78:12,937:234.8:2392138:0.72:10,937:236.55:2276413:0.64:27,950:237.29:3473888:0.52:39,965:81.75:121791:0.43:68,983:225.86:14970938:0.68:880,1516:221.43:6980255:1.29:895,1977:218.54:7633694:1.88:437,[2259:218.03:5774301:1.68:237
HD_122019P215,561.0,554:234.38,551:236.8,559:234.14,560:236.24,553:234.58,551.0,551:234.92,570:232.2,602:234.01,625:232.94:2832532:1.63:39,636:232.84:2086474:1.53:5132,5595:231.8:2269738:1.48:2140,5609:233.12:2712655:1.23:35,5610:234.8:2392138:1.18:16,5619:236.55:2276413:0.99:71,5609:237.29:3473888:0.83:84,5584:81.75:121791:0.7:629,5925:225.86:14970938:1.4:1005,6437:221.43:6980255:2.41:2249,8185:218.54:7633694:3.35:588,[8571:218.03:5774301:3.2:466
HD_122019P220,594.0,604:234.38,631:236.8,643:234.14,743:236.24,800:234.58,865.0,861:234.92,865:232.2,867:234.01,878:232.94:2832532:2.26:10,876:232.84:2086474:2.27:35,896:231.8:2269738:2.46:60,905:233.12:2712655:2.02:146,913:234.8:2392138:1.86:115,950:236.55:2276413:1.59:99,980:237.29:3473888:1.33:93,963:81.75:121791:1.14:381,1051:225.86:14970938:2.65:6383,6873:221.43:6980255:4.35:970,7133:218.54:7633694:5.82:848,[7577:218.03:5774301:5.73:194
HD_122019P225,1456.0,1599:234.38,1659:236.8,2107:234.14,2141:236.24,2159:234.58,2221.0,2352:234.92,2414:232.2,2454:234.01,2467:232.94:2832532:3.56:80,2481:232.84:2086474:3.52:195,2493:231.8:2269738:3.64:112,2433:233.12:2712655:3.2:90,2395:234.8:2392138:2.97:55,2392:236.55:2276413:2.4:181,2380:237.29:3473888:2.18:313,2379:81.75:121791:1.78:751,2374:225.86:14970938:4.66:1241,2651:221.43:6980255:7.1:344,2627:218.54:7633694:9.05:102,[2591:218.03:5774301:9.3:56
HD_122019P230,1174.0,1168:234.38,1712:236.8,2210:234.14,2347:236.24,2386:234.58,2460.0,2494:234.92,2566:232.2,2550:234.01,2557:232.94:2832532:5.5:353,2521:232.84:2086474:5.35:304,2596:231.8:2269738:5.66:111,2580:233.12:2712655:4.94:73,2614:234.8:2392138:4.53:93,2611:236.55:2276413:4.39:112,2675:237.29:3473888:3.54:183,2620:81.75:121791:2.92:558,2705:225.86:14970938:7.63:585,2759:221.43:6980255:10.62:297,2733:218.54:7633694:13.25:98,[2701:218.03:5774301:13.57:68
HD_122019P235,728.0,733:234.38,721:236.8,822:234.14,891:236.24,897:234.58,1118.0,1151:234.92,1172:232.2,1171:234.01,1177:232.94:2832532:8.08:45,1173:232.84:2086474:8.05:7,1171:231.8:2269738:8.2:25,1167:233.12:2712655:7.33:87,1175:234.8:2392138:6.62:23,1183:236.55:2276413:5.6:127,1191:237.29:3473888:5.39:503,1250:81.75:121791:4.55:371,1470:225.86:14970938:11.3:183,1385:221.43:6980255:15.02:83,1355:218.54:7633694:17.88:55,[1338:218.03:5774301:18.3:59
HD_122019P240,167.0,169:234.38,196:236.8,203:234.14,209:236.24,239:234.58,244.0,255:234.92,261:232.2,263:234.01,263:232.94:2832532:10.9:27,276:232.84:2086474:11.28:16,278:231.8:2269738:12.55:21,281:233.12:2712655:10.45:5,280:234.8:2392138:10.1:15,275:236.55:2276413:8.19:7,277:237.29:3473888:7.8:99,290:81.75:121791:6.87:116,317:225.86:14970938:15.18:68,335:221.43:6980255:19.77:45,329:218.54:7633694:20.07:2,[329:218.03:5774301:22.73:34
