Symbol,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122
LYFT_120619P40.5,8:43.23:4860952:0.83:0,8:42.97:3843033:0.83:0,8:42.33:4275770:0.83:0,8:43.3:3993164:0.83:0,8:41.92:8868422:1.25:1,9:43.04:7367330:1.25:0,9:44.86:9068778:1.25:0,9:44.15:3751946:1.25:0,9:43.805:5976349:1.25:0,10:46.76:10832019:0.39:0,10:0:0:0.39:0
LYFT_120619P41,14:43.23:4860952:1.37:0,14:42.97:3843033:1.53:2,14:42.33:4275770:1.2:2,12:43.3:3993164:1.2:0,12:41.92:8868422:1.71:4,16:43.04:7367330:0.79:12,U:44.86:9068778::,21:44.15:3751946:0.48:15,31:43.805:5976349:0.76:3,31:46.76:10832019:0.19:30,61:0:0:0.19:0
LYFT_120619P41.5,20:43.23:4860952:2.41:0,20:42.97:3843033:1.42:1,21:42.33:4275770:1.3:1,22:43.3:3993164:1.0:9,22:41.92:8868422:2.22:1,22:43.04:7367330:2.22:0,22:44.86:9068778:0.44:8,27:44.15:3751946:0.61:2,27:43.805:5976349:0.61:0,27:46.76:10832019:0.59:0,27:0:0:0.59:0
LYFT_120619P42,13:43.23:4860952:1.82:0,13:42.97:3843033:1.65:6,19:42.33:4275770:1.65:0,19:43.3:3993164:1.57:2,21:41.92:8868422:2.2:8,18:43.04:7367330:1.5:2,18:44.86:9068778:0.56:16,14:44.15:3751946:0.66:12,26:43.805:5976349:1.0:18,37:46.76:10832019:0.31:4,38:0:0:0.25:12
LYFT_120619P42.5,14:43.23:4860952:2.13:0,14:42.97:3843033:1.7:7,21:42.33:4275770:1.76:11,32:43.3:3993164:1.6:1,31:41.92:8868422:2.45:16,37:43.04:7367330:1.18:100,137:44.86:9068778:0.7:107,141:44.15:3751946:0.82:16,142:43.805:5976349:1.31:6,147:46.76:10832019:0.39:26,U:0:0:.0:U
LYFT_120619P43,52:43.23:4860952:1.98:0,52:42.97:3843033:1.98:0,52:42.33:4275770:1.98:0,52:43.3:3993164:1.7:13,55:41.92:8868422:1.7:0,55:43.04:7367330:1.52:13,66:44.86:9068778:0.83:17,67:44.15:3751946:1.03:2,69:43.805:5976349:1.47:6,74:46.76:10832019:0.53:4,U:0:0:U:U
LYFT_120619P43.5,32:43.23:4860952:2.85:0,32:42.97:3843033:2.85:0,32:42.33:4275770:2.85:0,32:43.3:3993164:2.85:0,32:41.92:8868422:2.5:15,47:43.04:7367330:1.94:4,48:44.86:9068778:1.08:26,71:44.15:3751946:1.31:3,74:43.805:5976349:1.17:40,114:46.76:10832019:0.76:2,115:0:0:0.76:0
LYFT_120619P44,38:43.23:4860952:2.6:0,38:42.97:3843033:2.6:0,38:42.33:4275770:2.6:0,38:43.3:3993164:2.08:5,41:41.92:8868422:3.55:6,41:43.04:7367330:1.97:11,42:44.86:9068778:1.28:21,43:44.15:3751946:1.22:3,42:43.805:5976349:1.61:57,95:46.76:10832019:0.69:55,101:0:0:0.58:23
LYFT_120619P44.5,2:43.23:4860952:2.89:0,2:42.97:3843033:2.89:0,2:42.33:4275770:2.89:0,2:43.3:3993164:2.89:0,2:41.92:8868422:2.89:0,2:43.04:7367330:2.05:10,12:44.86:9068778:1.53:32,43:44.15:3751946:1.63:52,21:43.805:5976349:1.62:4,21:46.76:10832019:0.89:835,829:0:0:0.89:0
LYFT_120619P45,17:43.23:4860952:5.0:0,17:42.97:3843033:5.0:0,17:42.33:4275770:5.0:0,17:43.3:3993164:5.0:0,17:41.92:8868422:3.89:1,18:43.04:7367330:2.75:4,U:44.86:9068778:.:,22:44.15:3751946:1.91:5,24:43.805:5976349:2.78:11,26:46.76:10832019:0.99:25,43:0:0:0.89:44
LYFT_120619P45.5,2:43.23:4860952:2.35:0,2:42.97:3843033:2.35:0,2:42.33:4275770:2.35:0,2:43.3:3993164:3.4:4,6:41.92:8868422:3.4:0,6:43.04:7367330:3.4:0,6:44.86:9068778:1.78:29,30:44.15:3751946:2.26:13,38:43.805:5976349:2.37:15,36:46.76:10832019:1.32:20,44:0:0:1.11:7
LYFT_120619P46,0:43.23:4860952:0.0:0,0:42.97:3843033:4.5:38,38:42.33:4275770:4.0:2,38:43.3:3993164:4.0:0,38:41.92:8868422:4.0:0,38:43.04:7367330:4.0:0,U:44.86:9068778::,48:44.15:3751946:2.66:2,U:43.805:5976349:U:U,58:46.76:10832019:1.37:154,143:0:0:1.36:13
LYFT_120619P46.5,10:43.23:4860952:4.4:0,10:42.97:3843033:4.4:0,10:42.33:4275770:4.2:10,10:43.3:3993164:4.2:0,10:41.92:8868422:4.2:0,10:43.04:7367330:3.9:8,U:44.86:9068778::,9:44.15:3751946:2.97:4,8:43.805:5976349:2.92:10,17:46.76:10832019:1.6:230,U:0:0:U:U
LYFT_120619P47,24:43.23:4860952:4.78:0,24:42.97:3843033:4.78:0,24:42.33:4275770:4.33:5,24:43.3:3993164:4.33:0,24:41.92:8868422:5.2:8,32:43.04:7367330:4.0:30,47:44.86:9068778:2.73:3,50:44.15:3751946:3.2:2,52:43.805:5976349:3.85:5,47:46.76:10832019:1.88:43,79:0:0:1.82:8
LYFT_120619P47.5,63:43.23:4860952:5.35:0,63:42.97:3843033:5.8:10,73:42.33:4275770:5.8:0,73:43.3:3993164:5.8:0,73:41.92:8868422:5.8:0,73:43.04:7367330:4.25:28,U:44.86:9068778::,83:44.15:3751946:3.65:54,84:43.805:5976349:4.0:7,84:46.76:10832019:2.45:11,95:0:0:2.13:45
LYFT_120619P48,0:43.23:4860952:0.0:0,0:42.97:3843033:0.0:0,0:42.33:4275770:0.0:0,0:43.3:3993164:0.0:0,0:41.92:8868422:0.0:0,0:43.04:7367330:0.0:0,0:44.86:9068778:3.5:21,16:44.15:3751946:3.5:0,16:43.805:5976349:5.3:12,26:46.76:10832019:2.45:50,60:0:0:2.43:11
LYFT_121319P38.5,2:43.23:4860952:1.05:0,2:42.97:3843033:1.05:0,2:42.33:4275770:0.66:1,3:43.3:3993164:0.66:0,3:41.92:8868422:0.66:0,3:43.04:7367330:0.66:0,U:44.86:9068778::,3:44.15:3751946:0.66:0,3:43.805:5976349:0.66:0,3:46.76:10832019:0.66:0,3:0:0:0.66:0
LYFT_121319P39,1:43.23:4860952:0.95:0,1:42.97:3843033:0.95:0,1:42.33:4275770:0.95:0,1:43.3:3993164:0.65:1,0:41.92:8868422:0.65:0,0:43.04:7367330:0.65:0,0:44.86:9068778:0.38:10,10:44.15:3751946:0.38:0,10:43.805:5976349:0.38:0,10:46.76:10832019:0.23:10,10:0:0:0.23:0
LYFT_121319P39.5,7:43.23:4860952:1.14:0,7:42.97:3843033:1.14:0,7:42.33:4275770:1.14:0,7:43.3:3993164:1.14:0,7:41.92:8868422:1.14:0,7:43.04:7367330:0.65:5,U:44.86:9068778::,10:44.15:3751946:0.4:2,10:43.805:5976349:0.4:0,10:46.76:10832019:0.24:2,8:0:0:0.18:2
LYFT_121319P40,10:43.23:4860952:1.2:4,12:42.97:3843033:1.03:12,23:42.33:4275770:1.05:4,27:43.3:3993164:1.05:0,27:41.92:8868422:1.3:1,27:43.04:7367330:0.75:5,U:44.86:9068778::,27:44.15:3751946:0.5:1,28:43.805:5976349:0.72:2,29:46.76:10832019:0.25:23,51:0:0:0.25:0
LYFT_121319P40.5,5:43.23:4860952:1.87:0,5:42.97:3843033:1.87:0,5:42.33:4275770:1.2:20,25:43.3:3993164:1.2:0,25:41.92:8868422:1.32:2,27:43.04:7367330:1.1:4,27:44.86:9068778:1.1:0,27:44.15:3751946:1.1:0,27:43.805:5976349:0.8:2,27:46.76:10832019:0.8:0,27:0:0:0.8:0
LYFT_121319P41,5:43.23:4860952:2.02:0,5:42.97:3843033:1.4:2,6:42.33:4275770:1.4:0,6:43.3:3993164:1.4:0,6:41.92:8868422:1.94:19,21:43.04:7367330:1.01:10,U:44.86:9068778::,31:44.15:3751946:0.62:0,31:43.805:5976349:0.62:0,31:46.76:10832019:0.41:3,33:0:0:0.36:2
LYFT_121319P41.5,10:43.23:4860952:1.89:0,10:42.97:3843033:1.96:1,10:42.33:4275770:1.96:0,10:43.3:3993164:1.96:0,10:41.92:8868422:1.76:2,12:43.04:7367330:1.15:1,13:44.86:9068778:0.9:12,25:44.15:3751946:0.9:0,25:43.805:5976349:1.1:2,25:46.76:10832019:1.1:0,25:0:0:1.1:0
LYFT_121319P42,5:43.23:4860952:1.93:0,5:42.97:3843033:2.26:4,9:42.33:4275770:2.26:0,9:43.3:3993164:2.26:0,9:41.92:8868422:2.32:5,8:43.04:7367330:2.32:0,U:44.86:9068778::,8:44.15:3751946:0.98:10,15:43.805:5976349:1.17:22,24:46.76:10832019:1.17:0,24:0:0:0.5:2
LYFT_121319P42.5,2:43.23:4860952:2.81:0,2:42.97:3843033:2.81:0,2:42.33:4275770:2.05:4,6:43.3:3993164:2.05:0,6:41.92:8868422:2.05:0,6:43.04:7367330:2.05:0,6:44.86:9068778:2.05:0,6:44.15:3751946:2.05:0,6:43.805:5976349:2.05:0,6:46.76:10832019:0.6:5,8:0:0:0.6:0
LYFT_121319P43,0:43.23:4860952:0.0:0,0:42.97:3843033:2.15:2,2:42.33:4275770:2.15:0,2:43.3:3993164:2.15:0,2:41.92:8868422:2.15:0,2:43.04:7367330:2.15:0,U:44.86:9068778::,2:44.15:3751946:2.15:0,2:43.805:5976349:2.15:0,2:46.76:10832019:0.85:10,10:0:0:0.6:2
